CompanyID,AnalystCuratedVertical,Segment,Subsegment,ACVReportLastUpdated,RowID,LastUpdated
496730-17,Crypto,DeFi,"Lending, borrowing, and yield generation",Q4 2023,23a13de77cdc6024ce49e952bef0538a19d524c3ba71ea86ea25fdbdc13ae7dc,12/09/2024
471661-30,Artificial Intelligence and Machine Learning,Horizontal Platforms,AI Automation Platforms,Q4 2024,10bc3a3177a40c68d7d0bb16f0a72f66ca257b1428ecf3af401e5e29fa885ae9,12/09/2024
471661-30,Data Analytics,Vertical Applications,IT,Q3 2024,aeec4dcd6039d390ac032bf5b0c0f6186664ef400f98abaf1606529e5c861cc3,12/09/2024
471661-30,Internet of Things,IoT Software,Middleware,Q3 2023,b53975d35d96e94409712602bb46967c49798c6c961f22b8e3629d06c5e9c115,12/09/2024
434797-57,Foodtech,Alt-proteins,Cultivated Protein,Q4 2024,558bc9e9d67ff1b12a43d0d76173ce7ce40e06456a9360777685e160fed57480,12/11/2024
489355-93,Crypto,Web3,Metaverse and gaming,Q4 2023,0a5b7cc26b5571997018c76ba9ce5be62fa056cff78273a3cbbf16ac0def663e,12/09/2024
489355-93,Gaming,Access,Distribution platforms,Q3 2024,4e8795ffac72d2c61f13628edc8f7e1e04e70352df980816a7af02a488275504,12/09/2024
459128-80,Foodtech,eCommerce,Meal Kits,Q4 2024,645fb9a69bce475b1f7c9deba93ce9b0dae1cb9f82369e3bf5f9048fad0ec137,12/11/2024
110761-12,AgTech,Precision Ag,Drones & Imagery Analytics,Q4 2024,31f8a2903e1a17c52f169a5ea9a466766017de8c3ca7c1212fc86a49de3ba9f5,12/09/2024
493772-95,Clean Energy,Intermittent Renewable Energy,Solar - Photovoltaic,Q3 2024,5246460eb45e2a65d4cc7ba0a74ef048f01f8b0a423b71e82833583c86493491,12/09/2024
503357-95,Retail FinTech,Alternative Lending,Retail and marketplace lending,Q2 2024,9248a015d145446801a5158ff9526922b651a00681b7bf307d2870fa8c88f16d,12/09/2024
520684-21,Artificial Intelligence and Machine Learning,Autonomous Machines,Intelligent Robotics,Q4 2024,e0c2bb1d256ae6c149617c8bfa9f8a533c8a39d1d6c0f842f931b3ec1113cc2c,12/09/2024
493404-58,Enterprise Fintech,Regtech,Regulatory affairs & compliance,Q2 2024,a9e79746d2039a3b5f6b44e4d2db8f532e12c9a8425556867354adcee2cecc85,12/09/2024
493404-58,Fintech,Regtech,Regulatory affairs and compliance,Q3 2024,deae92cf48df337ec0f4ee13a236f9d15300aacbd20b9962688196852b27695e,12/09/2024
469074-61,Mobility,Freight,,Q4 2024,bebdeb0d702d83b830add513cf9e04c47359e3363dd1635cae3c668e2bb4ae59,12/14/2024
300243-79,Foodtech,Alt-proteins,Fermented Proteins,Q4 2024,e738ccc7d272ea9f6261c50a9658a64eb334c4aa159fdbcebdf229f2936b2aa3,12/11/2024
230572-54,Internet of Things,Connected Services,Connected Healthcare,Q3 2023,76fda2ee27c2d6111ef237b18e5bf77e73c491707782cb548c7b2c5091b5f7ff,12/09/2024
86800-33,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,c230519468568f5afea0ad713933b5cf0ca7e09fd43aac203f829d4a841be193,12/09/2024
97491-07,Retail FinTech,Consumer Payments,Debit & P2P,Q2 2024,c34695944c817dc1823ff0c1b2e5cde17adbacfdbcfe4a0c0f4b63a3e96247e4,12/09/2024
228360-16,E-Commerce,Post-purchase,Fulfillment & delivery,Q3 2024,77c7ea45b0368cc534efeef85fdaee269724b99683c404aafc5975b890cac2d2,12/09/2024
278496-19,Foodtech,Restaurant & Retail Tech,Sales & Operations Tech,Q4 2024,f3db95960093342fa84bf1cc457312f317c8229b96c223b0075bf4441b4297f1,12/11/2024
495614-98,Gaming,Content,Games & platforms,Q3 2024,2fcb0683dadd79cc32656bd9c4ff52c9af2adcbb3978a63cc917558fa6753d76,12/09/2024
132879-25,AgTech,Precision Ag,Farm Management Software,Q4 2024,bb5b230ddba232acc52d52f44271b13d56e794b0454100551b082a900daefbb1,12/09/2024
132879-25,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,17dc9f0d5f7e1d3803c3768e6b560d74f2371a23609e62a813939415da595f64,12/09/2024
463175-29,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,255fba4bdded35511e2a2028343efd03d88b3fd42214f674c7890c1d49ece810,12/09/2024
103022-47,Enterprise SaaS,Enterprise Resource Planning (ERP),Enterprise Asset Management,,95e1ae76e1f51ad0c93e19a6d7baa575e123ec961649333b7249872676d57cec,12/09/2024
103022-47,Mobility,Ride Hailing,Ridehailing Platforms,Q4 2024,9a42849c11b0d23cff7a5a6a8027798f27ecf7e9762db0ed21c6a5f1679adef1,12/14/2024
463915-00,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,4bd6e65ee4ea1df1b32e6c29402ce1ac5d5dcaae0b76c0cfd2cc1d7af8870965,12/09/2024
463915-00,Foodtech,Alt-proteins,Plant-based Proteins,Q4 2024,520d93c435cadc996b742b9412fe4cccd7bc92290460b30392ba89332165e195,12/11/2024
520686-37,Clean Energy,Intermittent Renewable Energy,Solar - Photovoltaic,Q3 2024,f16e23d924b0a663aeb000fb4fa39db34c0eb9571d4876316f4b4e0f488e75bb,12/09/2024
185230-09,Enterprise SaaS,Enterprise Resource Planning (ERP),Financial Management Systems,,78c3fa96015a6ec0ef3f07ca21adc60024d85a4925d82e7a6f61a312de561286,12/09/2024
527690-08,Artificial Intelligence and Machine Learning,Horizontal Platforms,AI Core,Q4 2024,a83ee917c2db907486f36b7632ac35733c37008421560befac2d1a02a7baf3ec,12/09/2024
300242-89,Foodtech,Alt-proteins,Plant-based Proteins,Q4 2024,2b031736341d7949758b9fc04e3884a758b796c2a1efe2e1ab35f66c9b8caafe,12/11/2024
102653-02,AgTech,Ag Biotech,Plant Biotech,Q4 2024,2ac9046b0da5946c474174bcd765efff2270f75ddd56f4c29e6f245e7e502657,12/09/2024
515526-22,Retail FinTech,Alternative Lending,Retail and marketplace lending,Q2 2024,7591e6fb6232e9d2af2044924565921f9b58f1af169d54379f67ece9764d27b1,12/09/2024
300243-43,AgTech,Ag Biotech,Animal Biotech,Q4 2024,b14a1638ce6b8b31121da8d878a0af3e52e8e79753a1bbc9c6a44491d9905871,12/09/2024
529901-47,Gaming,Content,Games & platforms,Q3 2024,9281e18ce46a285fb1f027245d7599cc656952dba8786fd017369b69ed456bf8,12/09/2024
528794-65,Enterprise Fintech,CFO Stack,"Accounting, tax, & compliance",Q2 2024,d36e78f931e188cdb217c5ebd7b25ddfb1d92397f48680a7c7c60055e05327dc,12/09/2024
528794-65,Enterprise SaaS,Enterprise Resource Planning (ERP),Financial Management Systems,,5be13b203ac36b35d00d7d7c64b1fa1cbe0b243ecf9e8792cbcca4f5a6252b2d,12/09/2024
528794-65,Fintech,CFO Stack,"Accounting, tax, & compliance",Q3 2024,e31ab495a3e98c849f79a4172397c0b40c229936912311dc2bd8b9ff3b9baa28,12/09/2024
179330-14,Medtech,Remote Monitoring and Portable Care,Personalized Care and Remote Monitoring,Q4 2024,e304280c955bf69adacc945a32f6ebfc4d35a100cd3544150a492edc9fa74522,12/09/2024
515524-51,Fintech,Payments,B2B payments,Q3 2024,620adb4f1d3e4ad8a85c31209f45c4a2ec0dc46699666ae438d0b9fc8ac367e5,12/09/2024
432963-19,Artificial Intelligence and Machine Learning,Autonomous Machines,Intelligent Robotics,Q4 2024,b713e57b2509b0e47a20b093b512fafa06a8d4c15ca1176a0c7a46f548dfe05f,12/09/2024
234262-90,AgTech,Ag Biotech,Animal Biotech,Q4 2024,26db3dcbba197908cd255909b3b25be434f9511cd094a2fad7db9bb44cf7f35c,12/09/2024
311310-91,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,cd1633b97c17085b71f6b936918d43d323842e56166a7a42e7a347e309d6aade,12/09/2024
488998-45,Enterprise Fintech,Payments,Payment platforms & POS,Q2 2024,f118a181424c2ade26a0e2b165e631f9b52609ea7c7e055b933e33188825368d,12/09/2024
488998-45,Enterprise SaaS,Customer Relationship Management (CRM),Digital Commerce,,03310aa7fdab390e03b86c16a0cc411ea11eabc30f068d6cc5eb4aeeac942b13,12/09/2024
488998-45,Fintech,Payments,Payment platforms & POS,Q3 2024,3697b8e931d6d8f9f1ecd952da00c7e48e2db35215bca30fc9bacf0e98f4d7c2,12/09/2024
162377-11,AgTech,Agrifinance & eCommerce,Finance & Insurance,Q4 2024,6ee97028b05cc1c2cf24e38b0687dda4d1edbd74554ac8a039a1165509e65bf8,12/09/2024
179702-29,Clean Energy,Grid Infrastructure,Analytics and Grid Management,Q3 2024,00819f5ba02f7594c6b9098b01f48fd5ef5928a2ca176b9e995bd7528eece88f,12/09/2024
469460-71,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,45de31e4b9da598b313e1e59212955ecf7ca7ba6214ccf06bfcd4abbfdf9b221,12/09/2024
149472-91,AgTech,Animal Ag,Aquaculture,Q4 2024,410750c4e90990de54605976f73c96c65aa095f8904b5fe0b1166b6cf7607e29,12/09/2024
149472-91,Carbon and Emissions Tech,Land Use,Ecosystem Health and Monitoring,Q3 2024,c94c8dbb522d0254fa8ee84dbacd45bcd168cd6eaa6cb606c080a32451c87759,12/09/2024
82013-77,AgTech,Agrifinance & eCommerce,Agribusiness Marketplaces,Q4 2024,4baea4f7c5ce3371d3eed86610d909f4f60826940e89e28497879340e497a878,12/09/2024
97496-02,Foodtech,eCommerce,Restaurant Marketplaces,Q4 2024,a6f8f3b043d10c28f1771875c85bed6b84f56fc871cc8b9884aef8762dcd0065,12/11/2024
492683-32,Food & Beverage CPG,CPG Food - Shelf Stable,Culinary ingredients,Q4 2024,bc4ecac220ac40fc0856485c999c857a4cdb3687572acaaa594126495ce7ca45,12/09/2024
492683-32,Foodtech,eCommerce,Online Grocers,Q4 2024,1ce57049f0a248505773f3ef7fd8b607e499e98b38dd6c94780ef2b76bac6d1a,12/11/2024
432596-17,AgTech,Precision Ag,Farm Management Software,Q4 2024,b6462cd8ce38eb2c70025e570396a9f7f8e36e83ae50b090e32fab912372b832,12/09/2024
459137-62,Foodtech,eCommerce,Online Grocers,Q4 2024,0313fb3cfeb1f70aac24b94b62d6a90c1677a022349d13c0e3288f421dc824dd,12/11/2024
434070-73,Fintech,Financial Services Infrastructure,Enterprise architecture,Q3 2024,8698b71397f0b09e8121d32f13305437b13d0b91d5e0fc71c29ac601852b4b1c,12/09/2024
221731-48,AgTech,Agrifinance & eCommerce,Agribusiness Marketplaces,Q4 2024,fe09e100fb01485eaa951a976b1de9fa6fd60bcd29f5770cf063b6660729bbd5,12/09/2024
432965-98,Artificial Intelligence and Machine Learning,Horizontal Platforms,AI Automation Platforms,Q4 2024,a233a897797afa534f850f60eac50ee4408406c828cdc1ab14f189f01ef89472,12/09/2024
484577-38,AgTech,Agrifinance & eCommerce,Agribusiness Marketplaces,Q4 2024,d50b46a35a2ccbfb077f97a69c92a6dc30c0e2ee727e2c56d6474d722517758d,12/09/2024
484577-38,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,d168a54b7974d98e589d905af2e73c385bd73bb70570519557900c94c86dc2b9,12/09/2024
494899-12,Enterprise SaaS,Supply Chain Management (SCM),Procurement and Sourcing,,808f892996daa989b9529a1a19891e71e38dc05d4df2f9662421e526829a8406,12/09/2024
521441-47,AgTech,Ag Biotech,Plant Biotech,Q4 2024,6bc119c37681a505f11681c4d72b8ad234c2943dcacba83016212049a58d386c,12/09/2024
459507-61,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,0d65e814bc0d3bbb2a8cb0c14b451deabf2cd5ee89cdaf76a6282f8cc849ee0f,12/09/2024
459507-61,Data Analytics,Vertical Applications,Fintech,Q3 2024,ec6fc1f39e2efc6e2cfb69f7e84bc4b7f072468ca9f4b8859a1e810234847a3a,12/09/2024
459507-61,Enterprise Fintech,Alternative Lending,Microlending,Q2 2024,970e42c0df7fe45dd4ced199ef79da1499d6fb5a251807188843c253a37e3486,12/09/2024
459507-61,Fintech,Alternative Lending,Microlending,Q3 2024,b22c75b71b22feee0ac60c6d93f9204709fe2befd9ddadd61eef300296f99b9f,12/09/2024
459507-61,Infrastructure SaaS,Application Infrastructure,API-First,,b5b458d7fa283ecd2adc17c1115dae3b2756bfae7abc5a7e58d2bc1536dea7c5,12/09/2024
171226-18,AgTech,Precision Ag,Drones & Imagery Analytics,Q4 2024,70095625ff3fd0d658a024ebe39777a0c0df3108b766b030cb557b59620d2c20,12/09/2024
492685-30,Food & Beverage CPG,CPG Food - Fresh,Meal kits & prepared meals,Q4 2024,1bd9ba3981b8f537976146e298ae64af80570986ba2cf379e2d9017718b95c28,12/09/2024
492685-30,Foodtech,Bio-engineered Foods,Molecular Engineering,Q4 2024,8c24b3a9395be3d25e20dd2c8de56bd5d0f7bd62c9a8e18069d0168678c82117,12/11/2024
510011-83,Food & Beverage CPG,CPG Food - Fresh,Baked goods,Q4 2024,fcbd20ce20eafe2c5a15f253f7536f7c10095eb675234c5bb70c54061db47c95,12/09/2024
108925-66,Artificial Intelligence and Machine Learning,Vertical Applications,Healthcare,Q4 2024,dcfc68c2376fb879fe39c8f5657d8f7dd137a9db91eeab87b1a01605824b5277,12/09/2024
314633-71,Information  Security,Endpoint Security,"Endpoint Protection, Detection and Response",Q4 2024,a4ad14ec99796cff9d6702947eb3726fdf3c0eec84a2047e534acf2cf3f0f6c9,12/09/2024
314633-71,Internet of Things,IoT Hardware,Sensors & Sensor Systems,Q3 2023,75d8ee34d6c7377135e64514db5b6e9a9e05eb7a19502a620275034dd8128c86,12/09/2024
435169-36,Data Analytics,Vertical Applications,Industrial,Q3 2024,d318decb4017ce395d664344f0c6907dc6718e719ed607be425dd80ec0f7a18f,12/09/2024
435169-36,Internet of Things,IoT Software,Middleware,Q3 2023,17e771886b9a8e8f6bb9cb0eea8a2d0ea1e11d646e1cccfd2ba9ae7acddba295,12/09/2024
454707-28,Artificial Intelligence and Machine Learning,Vertical Applications,Industrial,Q4 2024,b596c83a913d362ec1221f3bf9cea2ef96aa511cab06289255c15a95704adddc,12/09/2024
454707-28,Data Analytics,Vertical Applications,Industrial,Q3 2024,51a232b7193e842883a0cbc38cc736e8a29c5492f063b0473fc236ba05c0025a,12/09/2024
517008-70,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,5e6a142969c09dc38628d7391e08702621ac232680fd6d810fc5cf8f81e4bfc9,12/09/2024
109666-99,Foodtech,Bio-engineered Foods,Novel Ingredients,Q4 2024,62ea701bb9bf448d545918b717826047122ff8f9a74cfdb6820bb162ac8be317,12/11/2024
542445-40,E-Commerce,Purchase Medium,Payment,Q3 2024,8553d912241a69f4c7667514e07c758fcdb4a63717fe9d145be102237e450c80,12/09/2024
542445-40,Fintech,Payments,Payment platforms & POS,Q3 2024,2eaf0828c845d470e511ee4f9642d74e9cff8a061f6ab0bfbc0a4fe477cf3840,12/09/2024
109667-44,Artificial Intelligence and Machine Learning,Vertical Applications,Consumer,Q4 2024,cddcd52d702ef2f9c31f9da7f586449a799793e67e873e0ec5dbcaf6550d6709,12/09/2024
119989-36,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,c1ce2846f17df974be2c99b739c72fbdb9693676bfebdaf8bc4320c61cbc5e8d,12/09/2024
119989-36,Fintech,Financial Services Infrastructure,Enterprise architecture,Q3 2024,f0eb4f3d9bda9211fde5ba09f3b56c698afaf3fda0abf236e8824855a8bc848b,12/09/2024
521432-83,Foodtech,Restaurant & Retail Tech,Sales & Operations Tech,Q4 2024,c2073802ef0cbb1a49064cf2e59570f6328b06d7ab2adc5fbbc4dd3a4dabe61c,12/11/2024
467977-60,Enterprise SaaS,Supply Chain Management (SCM),Supply Chain Planning,,8c8cdfa61d78a7b63c192b89f611871200b3668d92642f3bd3044267bf9e32af,12/09/2024
481619-89,Foodtech,Restaurant & Retail Tech,Sales & Operations Tech,Q4 2024,293d37eac7a86d46aa2a04443550964c344de31ee49f3710af24a7c63c7f7d73,12/11/2024
466137-10,Enterprise SaaS,Enterprise Resource Planning (ERP),Manufacturing and Operations,,1c758b740e73732e627097d57a7778987460f3d1e2b72c605791a0675cdd3492,12/09/2024
466137-10,Fintech,Financial Services Infrastructure,Platforms & APIs,Q3 2024,b7737c471676380c5a2f557a711fa6b4ce658cfa8d010cea2781ed5ffa0ac102,12/09/2024
454709-35,Food & Beverage CPG,CPG Beverages,Alcohol,Q4 2024,e670d5022a4546f0e3bd9bb68399dadc0b2b1328432ffb437b1e2b71c0cf4c7b,12/09/2024
538020-55,Retail FinTech,Alternative Lending,Retail and marketplace lending,Q2 2024,059f2eefa9c8107dccf191e58f632e45e60a603e02619d8bbf9628b9967a13d3,12/09/2024
267817-33,Biopharma,Cell Therapy,Stem Cell,,15a681ce1dae50e76734a1888aa0f404993df29a209eb0f46a3e153923e2e612,12/09/2024
436277-26,Internet of Things,IoT Hardware,Chipsets,Q3 2023,a7e4c13cc6cd51ec2cc94d79cd07aa9bb4073690ce7bb63d7b0b02b22440677d,12/09/2024
466136-83,E-Commerce,Post-purchase,Fulfillment & delivery,Q3 2024,b0028c7f215a8f639d4c875ffa30cc7c8050628b5a1c070ccd81f70f104aefbe,12/09/2024
466136-74,E-Commerce,Post-purchase,Loyalty & incentives,Q3 2024,47ddc6a741965ee13b1e42835bbe1bbe364581223af1e673cf0abaab3088254f,12/09/2024
232059-25,Enterprise Fintech,Financial services infrastructure,Platforms & APIs,Q2 2024,f758e8a82bc03c3b4a16aafe464c9b714dab058cbadd56952284253c16d8cba1,12/09/2024
232059-25,Fintech,Financial Services Infrastructure,Platforms & APIs,Q3 2024,5936f62d023786637f6f8a20caf0064af75a89b5b77d6beed45412bb7b91909e,12/09/2024
497838-16,Enterprise Fintech,Alternative Lending,Commercial lending,Q2 2024,d0f807c6913a5a5d98b1762a40cda0163cdd04f65d87541a6bbde7a1df9885bf,12/09/2024
497838-16,Fintech,Alternative Lending,Commercial lending,Q3 2024,a095d8680ee79986837e123d53579f0055a2201cb1a1fde4bf85870941cd0324,12/09/2024
232058-89,Fintech,Financial Services Infrastructure,Platforms & APIs,Q3 2024,b37d3dbfcc778a5331a077ecd727f9ed0561d42399f84ea971ec98beb4b0c965,12/09/2024
232058-98,Fintech,Financial Services Infrastructure,Platforms & APIs,Q3 2024,18ae27ebdc0fdf3a4f01ebd79f1f0e58fd535a8c291bbeb917b4c9cd2d7d730e,12/09/2024
481990-60,Crypto,Infrastructure and developer tools,Security and compliance,Q4 2023,1c84f501fc9345990c0b08a9d6191d1747b97fb17b36c428ee152d623184ed68,12/09/2024
481990-60,Information  Security,Application Security,Web3 Security,Q4 2024,3a1e13a3ddc050e909c57056b346ede7087521dbf74165ca67bc7cb2f59a424b,12/09/2024
531389-35,AgTech,Ag Biotech,Animal Biotech,Q4 2024,fdf1c353f565d0cb1b2ad0711743de824787f1ff2c9fb4c89f2f4b254a273ece,12/09/2024
531389-35,Foodtech,Alt-proteins,Fermented Proteins,Q4 2024,ee129f38f51d608e2ef0d20ddee86b71fb4a4f344ca357017f7b92813e4cf65b,12/11/2024
541341-82,AgTech,Precision Ag,Farm Management Software,Q4 2024,5398ac47d7518187fb651e46607a941e62a9f50f1161f1aa385ab34911d956f7,12/09/2024
501529-24,Digital Health,Care Management,Care Search,,15a9846be62da12c5a45259811f9426432b415951dafab0e4ca30bcef1b2bad2,12/09/2024
61010-02,Foodtech,eCommerce,Restaurant Marketplaces,Q4 2024,b6a5e62bffcf5124691884dc154cd242e20afe2269cecb5008bc233aee024d93,12/11/2024
484200-91,Crypto,DeFi,"Trading, derivatives, and liquidity",Q4 2023,c6f3fdb362546189f19f9c5c91684d13ef38cf9275daec81d479cfb674dc7e18,12/09/2024
300252-34,Enterprise SaaS,Enterprise Resource Planning (ERP),Human Capital Management,,dfe50303fcd6844b0d30dbeeef29739157e382db13131ffd593ec34a3aa60604,12/09/2024
465770-80,Food & Beverage CPG,CPG Food - Fresh,"Meat, poultry, fish & alternatives",Q4 2024,f999617804246d4d8e97c9dedc89f75072e787398ba2cc72f09e0c3eb070c8a7,12/09/2024
465770-80,Foodtech,Alt-proteins,Plant-based Proteins,Q4 2024,8a865e52b24ef98a7f6c86ac2c83a08f047908d14ef2432b59d65ece18c82b43,12/11/2024
462453-22,Insurtech,Property and Casualty,Micro- and non-traditional personal insurance,Q4 2022,f11f7a77e7605c841391362d9f35027825f65547d9a413ddca7ddbc85be380ba,12/09/2024
521065-99,Enterprise Fintech,CFO Stack,"Accounting, tax, & compliance",Q2 2024,ab6585c97da8267a94d826aa653f979de624640d109b97a6180f32fd37a2f621,12/09/2024
521065-99,Fintech,CFO Stack,"Accounting, tax, & compliance",Q3 2024,922bf90af3e0e14bcb686eceffdd44648274fe3d35e59ce0fd165db5a6dd5b20,12/09/2024
432593-74,Foodtech,eCommerce,Meal Kits,Q4 2024,345e383801c1e65c4735d5b67399c82448dc1e35df5963c54c0eef0134014ee1,12/11/2024
268182-46,Internet of Things,Connected Services,Connected Healthcare,Q3 2023,7d79da335b398b127ee68ad85cc6939610ebcfa7030a4f96149cc347482b5939,12/09/2024
466138-99,Crypto,Web3,Metaverse and gaming,Q4 2023,3f533aad83a2c9875a651e0b67033e52a1a1f18366d831b7c5b9ef212231639c,12/09/2024
466138-99,Gaming,Content,Games & platforms,Q3 2024,45053885b09b891612142618123ebf761800cc200787af435871273b2c698b6f,12/09/2024
233906-05,Retail FinTech,Alternative Lending,Real estate lending,Q2 2024,92d8214ab9c75cf0bb4a30791cebdcd0116cb2d4b1ad636f9341c2479b131197,12/09/2024
484216-84,Artificial Intelligence and Machine Learning,Horizontal Platforms,Natural Language Technology,Q4 2024,d630d1723582ddd4bbdb31b3a7312d7f337a83f1ddfbce13c19506a18147fa93,12/09/2024
597022-30,Artificial Intelligence and Machine Learning,Vertical Applications,Financial Services,Q4 2024,434756139b8fa5ba0419a50a26744caa3e55778f43a86dc0ee2c65f5597295c9,12/09/2024
519975-82,Enterprise Fintech,CFO Stack,Expense management & AP/AR automation,Q2 2024,f3ecbfc131189d06b242d66f3195bd60aba5d5022c831a8c8a0ecd51c15d8423,12/09/2024
519975-82,Fintech,CFO Stack,Expense management & AP/AR automation,Q3 2024,794b85bd4feddea8967ff6bc30e5955abdb18c03fd78363e85d3932500b3884e,12/09/2024
519975-64,AgTech,Precision Ag,Field IoT,Q4 2024,744e58ee49fe502fbc3c97011c9ba2f6a83864de402553335b0cf4c6aef2616f,12/09/2024
491221-54,Digital Health,Digital Care and Treatments,Diabetes and Chronic Conditions,,560048c85969f700e335d887247d473aa86cfb119ae26953e9d8abe1a4c1513c,12/09/2024
493433-38,Gaming,Content,"Publishers, developers, studios",Q3 2024,a9a3a888c7e851beba3a2da50f79b59e8ffc0baf16dc561e72e11b4fca0fd0f8,12/09/2024
519975-46,Fintech,Regtech,Regulatory affairs and compliance,Q3 2024,2bee5f27a487d230310defa8915d8a6c7f0724871bbb8c27c388fa5b963af86b,12/09/2024
463204-45,Foodtech,eCommerce,Restaurant Marketplaces,Q4 2024,cc25a5c4257a88b0086b731cd408b675f34d9df9763cb742fb51806ad316b883,12/11/2024
459149-59,Crypto,DeFi,"Trading, derivatives, and liquidity",Q4 2023,b283532be0948448cc2520b35fa05e6906b66c153bbc2c2b0bf8b31f82991b2d,12/09/2024
338600-26,AgTech,Animal Ag,Livestock & Land Animal Technology,Q4 2024,d28e2e509595c98bebeba9a878e4bd2b0e0aab8199adae5f4b66c3a3113ab70e,12/09/2024
327541-06,Artificial Intelligence and Machine Learning,Horizontal Platforms,AI Automation Platforms,Q4 2024,3c678b84ef0eb44af0bc0da2ba1ee4367ef9988e22522fe31673455d8e91810e,12/09/2024
438138-64,Artificial Intelligence and Machine Learning,Vertical Applications,IT,Q4 2024,52064df05ddeb9e953cd661a7daeb8fbd607a2ca508d9d1ebc5aa0b5d4ba58b2,12/09/2024
438138-64,Internet of Things,Industrial IoT,Manufacturing & Supply Chain,Q3 2023,45d9a578c99105e2f5d1fdbb839d06d7888df417ccde2c2e87bd46d7909786d3,12/09/2024
438138-64,Supply Chain Tech,Enterprise supply chain management,Asset tracking & management,Q3 2024,f8172a5df09014a879b88926706122e3bf2720d68a6e55b477f20d3027cff162,12/09/2024
432608-68,AgTech,Agrifinance & eCommerce,Finance & Insurance,Q4 2024,def733c664d4d004ccff455ccdb29fab3304ee256b1fde07e22845a98af08dd3,12/09/2024
