CompanyID,IndustrySector,IndustryGroup,IndustryCode,IsPrimary,RowID,LastUpdated
179290-90,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,de06ba6b2cb5e38a69c7958ed3afb3a781f8245157748632affe6c4648778328,12/09/2024
179291-08,Healthcare,Healthcare Technology Systems,Enterprise Systems (Healthcare),No,1282c3dc94992810c1e5e22cb3260eca85f37f96774de60d6d4edd3d351b35fc,12/09/2024
179291-08,Healthcare,Healthcare Technology Systems,Medical Records Systems,Yes,82f36778dfdfb604b28182ee24a8561e527e848ed0446137a1e91c7c0a3ecfe1,12/09/2024
179291-17,Information Technology,Software,Business/Productivity Software,Yes,ba388cd757ce6816a09f0b9450bfe691b5285ea1ccf12145465d45f64f0ff825,12/09/2024
179291-17,Materials and Resources,Agriculture,Other Agriculture,No,0107d8811a8a21d6a22bb7f6e73b5bf02ca815807238a16ed3dc1cd686f56b0e,12/09/2024
179303-05,Information Technology,Software,Business/Productivity Software,No,b97660679bec7a55d326da8db906c25f205dfcc8cc8bd330dca2fa0c221c835d,12/09/2024
179303-05,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,8aa983aabdafa8245d748aa66dc26da937c0e8ce4d6c92ae2ea969a0b2b63ce8,12/09/2024
179303-05,Business Products and Services (B2B),Commercial Services,Logistics,Yes,127feda5ad946f71164d9fde2883f6fbbbeae6438b5a87ec7b8fb9c196b52af5,12/09/2024
179330-14,Healthcare,Healthcare Devices and Supplies,Monitoring Equipment,Yes,08f4570da9cd761e9dfdcfa85da25c69ca9797179d38a5dde357d9a55b1c7a06,12/09/2024
179330-14,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,No,3559f75d03c32aec5280e6b74edef31411aa81f4d4c290817ae11b17e0e659c3,12/09/2024
179369-29,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,Yes,8bc47828e6ec6b658e2848421871ea4ac5795734ab0836fa5537c35e957233b6,12/09/2024
179369-29,Consumer Products and Services (B2C),Consumer Non-Durables,Beverages,No,10c4525d74d0738f7efb89b8ae1a35690fd151dcc01c4ebe26d16e93685f78b2,12/09/2024
179369-38,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure",Leisure Facilities,No,7a4211ffdc96579464cbc8c63281a8218e3b58e7e91219a9fa03277fbe878f0e,12/09/2024
179369-38,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure",Hotels and Resorts,Yes,ac5da68f6c3635c4eeee80225c76fce0c68a11cea0164b7014b36d4cfaeaab05,12/09/2024
179411-86,Healthcare,Healthcare Devices and Supplies,Monitoring Equipment,No,e143fd8c748d22b12c23582d5225864ca028f68eb3c0c109b534bc39c707ab76,12/09/2024
179411-86,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,Yes,da96410bdf2c13c1f8337c8b4f2d063b7833f7bba5c0fac9ecbd15a8c7f7314b,12/09/2024
179623-81,Information Technology,Software,Database Software,No,8567353f02c9f97e02e06ca98c69d7ecba42beed13a51fee8f538a9bea8cba98,12/09/2024
179623-81,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,fec63b190227025f916945d69dd0d261b8ecfcfd6c33b71a93c92614a8ff0aab,12/09/2024
179623-81,Information Technology,Software,Business/Productivity Software,Yes,3e196c93abed3e25249a32b151c1fb59650943df34ba92f11f7faabf96ef0250,12/09/2024
179625-25,Business Products and Services (B2B),Commercial Products,Other Commercial Products,Yes,e07a7e1b4f846a12ae86ed60c4e7b82fa3795002f7980fe35edef6c12c88585f,12/09/2024
179625-25,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,9ca4e1b4dc9db9685e56b107113422bf123324a52bcb76db5272dcfb47ec09e8,12/09/2024
179625-25,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,64ccee052d7a3dd6b2821977ce6dbead584b4bb8df022d26706135121b8b17c8,12/09/2024
179625-25,Consumer Products and Services (B2C),Consumer Durables,Other Consumer Durables,No,f5005dd65335bc2432b28cbef6ae5cd7f9f4418073fc6fce063ade29e132da48,12/09/2024
179626-24,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,b76cbbb3b294724733eb193ed2fa38679cb9e451218b49d105af2295fbe9717a,12/09/2024
179626-24,Information Technology,Software,Business/Productivity Software,Yes,b89b452741982c38a22cbbd0c25c3fd4a89082c3a3569ceca787ea6268281e8c,12/09/2024
179627-86,Healthcare,Healthcare Devices and Supplies,Surgical Devices,Yes,17820a52195f22ec9c8c1cfbe62028630b987dca588b6bd6acbfb1daf2ddd511,12/09/2024
179628-76,Information Technology,IT Services,IT Consulting and Outsourcing,Yes,77fd5f79ec277e3a052c800f6a8b331bff09bf01057851e0129e29fb99d60a88,12/09/2024
179628-76,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,13ce3602b3708b1f2215e9afe9fd3109c642868cfe8c3a4427aa7049b8973ff1,12/09/2024
179628-76,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,600e5915323986cd237965ce504a734b22a19c2f9dfb85121c1db4767331291b,12/09/2024
179654-23,Information Technology,Software,Educational Software,No,a4d3f7a2798445371c88a2c61b186206e9187b1188ec741f69163c0a940e64d8,12/09/2024
179654-23,Consumer Products and Services (B2C),Services (Non-Financial),Educational and Training Services (B2C),Yes,b85374415554019653f562adca5a1fd349ff6f1483a9d193f29f4f253521d382,12/09/2024
179658-28,Healthcare,Healthcare Devices and Supplies,Monitoring Equipment,No,055ee22ed9281107d703ad0a7dedbba3540d99a92962fcf2e1340e2f0d797878,12/09/2024
179658-28,Healthcare,Healthcare Devices and Supplies,Medical Supplies,Yes,253fb898a31f7529910933e8a6bae06ff718cbe880f2ffcab7fecb285b2a63cd,12/09/2024
179660-44,Information Technology,Software,Business/Productivity Software,Yes,ea34005901d6e71d941289d1acee23ff31019021d494675be84f1f75306762b6,12/09/2024
179661-16,Information Technology,Software,Application Software,No,fc39a6e7162f84c782ff6ee0ac88c86f507c839741a816c87171986def1471c1,12/09/2024
179661-16,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),Yes,ba80bd506d57c109f7d0ec01a896eab26bdf458c51d805da3c9febbbd3ebdea3,12/09/2024
179661-79,Healthcare,Healthcare Devices and Supplies,Monitoring Equipment,Yes,e84f6c8b618c42e16bd58cd6236c2150008a32b4a88714dd6da4056de4cbe426,12/09/2024
179702-29,Information Technology,Software,Business/Productivity Software,Yes,d56345e026b3a6d5c18392109c29113cd8e2b635d7496ad01644afc85d06115a,12/09/2024
179702-29,Energy,Energy Services,Other Energy Services,No,5161771436747804019952f704f568aff3f6d217f8671f5e402caad7d3b4080f,12/09/2024
179706-97,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,e2117105f576f49f471189c62e9d8c451237baf8446170dd63472b5a2231b6c2,12/09/2024
179706-97,Information Technology,Software,Business/Productivity Software,Yes,c616f9fc135da828f8a952eea7aef4d781d1663dcbb6d9a42f1b6aa615a878d3,12/09/2024
179706-97,Information Technology,Software,Automation/Workflow Software,No,3d534a78b5154e6fca638d9a89a1f64b8e02493981b3c16fa41e1f6c5648a773,12/09/2024
179721-28,Information Technology,Software,Business/Productivity Software,No,a26b25260daaf87baf89a761f912df110b536068c63012214910497ca4c100db,12/09/2024
179721-28,Business Products and Services (B2B),Commercial Services,BPO/Outsource Services,Yes,317a18fc370f2d43b100d4325c2cc5fa77f0b4615c7145cd1928a56aa431bd9f,12/09/2024
179748-10,Information Technology,Software,Business/Productivity Software,No,048296bf4d6a301c2584b38769f9c8247db695e84dcb051c1eaaf9fb03f859dc,12/09/2024
179748-10,Information Technology,Software,Educational Software,Yes,68fae1452cc9258935b26422e6fb5432f8d88ec90f86987883024ba89b7979d6,12/09/2024
179748-10,Information Technology,Software,Application Software,No,5ff7fc1aa0d725e296517289fca1a0c077c379b2808c0b45a1b22eef12c40ebc,12/09/2024
179920-36,Business Products and Services (B2B),Commercial Products,Industrial Supplies and Parts,No,8f7cb5849e2be1d05998a1068fe14a551e144d54e5752b1688368fa84d3866ed,12/09/2024
179920-36,Business Products and Services (B2B),Commercial Services,Other Commercial Services,Yes,c403f5523a0945e54328a0a81adfd9336f53580bbef596502420baf572ae991d,12/09/2024
179920-36,Business Products and Services (B2B),Commercial Products,Other Commercial Products,No,02d3ed1a98aa126f963a059067e6e4e7a9952c5235b7fc8717fff5ad119e3c7a,12/09/2024
179999-56,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),Yes,149f95dec5c34084f141fda3ae14cd52a09054ee5e49255101f1e8801f7ee453,12/09/2024
180076-60,Business Products and Services (B2B),Commercial Services,Other Commercial Services,Yes,aa1a315dd5b8d53be1957d1decaf6997d531617bbb20fcb011f3f15ea163afe6,12/09/2024
180120-61,Materials and Resources,Agriculture,Animal Husbandry,No,06e88f8674484ba488871e9591712c17cd2a1a461e88e9b6da9db5a48a3cc10e,12/09/2024
180120-61,Information Technology,Software,Business/Productivity Software,Yes,4759d16303b229bd106880ae9489f7d9998bf665a3d2cf44da25f66d927bdcc9,12/09/2024
180240-85,Business Products and Services (B2B),Commercial Services,Logistics,Yes,6a1009cc888a0237ae1b3ffd4a5134461009469647576765e431382e8e6d4498,12/09/2024
180240-85,Information Technology,Software,Business/Productivity Software,No,1f23fd2ce8c0b4e9cc07151ecf4aa7c575656c85d800f7c00464c57bb7b25f69,12/09/2024
180320-32,Financial Services,Other Financial Services,Other Financial Services,No,d6e1fbd6ca06bdeb9f529ce25a9cf9d9bef48db0f4f593d019bb3f5235612d72,12/09/2024
180320-32,Information Technology,Software,Application Software,No,42d3721f9709d1083b5c84507a045366e83e44e2a8004e2f88267191d9ece70c,12/09/2024
180320-32,Information Technology,Software,Financial Software,Yes,3feddb42e0152dab69d09b1cf96317b62be014849f88605dce9e91e207f66736,12/09/2024
180320-32,Financial Services,Other Financial Services,Specialized Finance,No,cf672c80a35ea9a32d3a5ff083711e641a99198ba57fd701f805cbef5a2a0e96,12/09/2024
180435-25,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure","Other Restaurants, Hotels and Leisure",Yes,806f1c5a6610a2aaa5b80027bb09d2c48a832bcd35be3179a33107ab33b0ce21,12/09/2024
180502-93,Consumer Products and Services (B2C),Transportation,Automotive,Yes,ad475b4589092e6a9eb263ae67e311cc9fa34df39657f82c7a004ea805fe9145,12/09/2024
180502-93,Information Technology,Software,Application Software,No,7dbf1d610afdb4db77978a4764ffcdb1218f4a78f7bc1555bde87d25c88c9f98,12/09/2024
180573-67,Financial Services,Other Financial Services,Specialized Finance,Yes,6ff3f7e93b050477fec0e70699e5410e46b33675fc0c63a04784ad2b959427de,12/09/2024
180573-67,Information Technology,Software,Financial Software,No,78e02acb598035a281fb93c151887469b6a15932b6d9e453e23f80500721f148,12/09/2024
180586-72,Financial Services,Other Financial Services,Other Financial Services,Yes,178517b3c2286bc20b0e2059298dcc957de62c4309f1b0feb052aa69912f0281,12/09/2024
180586-72,Information Technology,Software,Financial Software,No,a6e7f09f14193949c418c44a99239de8ec01d3d811f8d792b644385da57a44c4,12/09/2024
180588-61,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,Yes,e82937d2048901a26d6666a5de3c8040ca6471efc55116f6527f9b3069f9fbde,12/09/2024
180588-79,Information Technology,Software,Application Software,No,dc02588e641ed409e84e4521d88ab17481b153661a80d9f1bde11bc5cd401147,12/09/2024
180588-79,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),Yes,8e3ede83a384b8ceeeed543f43a5183bbe31de5513eafcb9c8a498f6deb00efe,12/09/2024
180588-97,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,b3d97b3d9393dd37b6a628f53dc37e192b626a36e1bdfc4f5a940f0d80d4e879,12/09/2024
180588-97,Information Technology,Software,Business/Productivity Software,Yes,9c26100df78cf998086c268f96c6cc28d5369f9754214f60c24dc6f843f4170e,12/09/2024
180588-97,Business Products and Services (B2B),Commercial Services,Environmental Services (B2B),No,875abbcfa37d761a106651baefe3f5ebadb48067b9da80a2dd3cb778072960ff,12/09/2024
180589-15,Information Technology,Software,Business/Productivity Software,Yes,85f0035514a9661313de921c8ef6cead9242076ce2f6c26ec45ea2c7dabfc795,12/09/2024
180589-15,Information Technology,Software,Application Software,No,3d0e0d1179005c3ff2e40270c2fbe0a96402bde845270ad66d0a96aa067a0866,12/09/2024
180589-42,Information Technology,Software,Software Development Applications,Yes,18e390fb847d63d7792f839419cc4d3c784782fc86c98341671b907b7085f10d,12/09/2024
180589-42,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,713a0d75d13e58f326404068bbdf1c11393259022178e8a1924f760c88b785f6,12/09/2024
180589-42,Information Technology,Software,Application Software,No,58bce2ce1628e44f856a105d3898646236fde6cd629e4ccb5b805e99cc6ba944,12/09/2024
180684-82,Information Technology,IT Services,IT Consulting and Outsourcing,Yes,3e2b530f4ffc31c77c624ccfab90c7725276d1ae1b22e86175a0a6f727bcc859,12/09/2024
180685-09,Information Technology,Software,Social/Platform Software,No,bb74bcbf9726d290a2fe94e6e0c4b3cb2bce46cb24f36d6d26a6236e502dd3c9,12/09/2024
180685-09,Business Products and Services (B2B),Commercial Services,Printing Services (B2B),Yes,9eee1d741fd401df46b0dbc195bd4af02b8024044ac1a560ecb616515dbc14c6,12/09/2024
180685-45,Information Technology,Software,Application Software,No,b3c89329097a132eaa52c7d8cc5f594670428409d6641f1236d7727ce310f0b0,12/09/2024
180685-45,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,1a68d30ca54bde03aba7cb8c2497d9ee9c4216b3b3ef1a35668a29c4fc6adddc,12/09/2024
180685-45,Consumer Products and Services (B2C),Transportation,Automotive,Yes,892f575d28f7a4aef7c7786b203d03168b515d550b3918826e66b950852ab600,12/09/2024
180685-72,Information Technology,Computer Hardware,Electronic Equipment and Instruments,Yes,1abcf1949c64e8a5f76c0a6050e243de6ab1ec1fe98d0b53d741254240206158,12/09/2024
180686-08,Healthcare,Healthcare Services,Laboratory Services (Healthcare),Yes,b84081dff04af1a99baf3c53bad2ff4f7087163fc02112347c868c1ca5fdf31b,12/09/2024
180686-08,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,No,c0c483ed667c64c16d2f304765a3ee4d93cadc7da49ba90a1bc4ed8d8eecfaea,12/09/2024
180686-35,Healthcare,Healthcare Devices and Supplies,Diagnostic Equipment,Yes,754996015cb58a8503e25eeff6ff19dde0d4e7a4bdc314f779f59fa2771a001a,12/09/2024
180686-80,Information Technology,Computer Hardware,Other Hardware,Yes,2f0e28aaacbbb9145e93e16c8c92bfee1bb240585005a6177539b179b8f967f3,12/09/2024
180687-07,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,No,815ca426fb6c79b603415b204478cd3a0bdbdc1a1a9c22743b52b67b42f19b80,12/09/2024
180687-07,Healthcare,Pharmaceuticals and Biotechnology,Pharmaceuticals,Yes,4a8268ef0ef19cc6c76196b6c65c3a1450a141395e3aef778038ce2cea1953b9,12/09/2024
180687-07,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,No,40eddaf0c5746275499d43d985bf9fc17c7e896c7741a548ff97cdd78c14c784,12/09/2024
180688-60,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,c0bccdd4f2b0c0c3183d47c6e828653a8ee33fe951cdc6ab918a0043562b128b,12/09/2024
180688-60,Information Technology,Software,Business/Productivity Software,Yes,e24cf624d3bc649943fcbdc350a3407be37cad447d04443ce9ffc8b3011ef13e,12/09/2024
180714-97,Business Products and Services (B2B),Commercial Services,Logistics,Yes,b9b37da83afd1987db9b32ed7a54bfbe94314e3a6c7a3b809eca87fab53fc18c,12/09/2024
180714-97,Information Technology,Software,Business/Productivity Software,No,dcb16b1253f9325dd3ae1599c9c48f8a5f76cd9c4d12345807d92a4a55a738ea,12/09/2024
180714-97,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,91e42e7662565219f61622b652723237c9edda2c8822cddff0cdc84a4e6e1312,12/09/2024
180763-48,Financial Services,Other Financial Services,Other Financial Services,Yes,60e15253ac972628040345f185d7d4f59ff5b48f0a1633d1533b8a81f39d0833,12/09/2024
180818-83,Healthcare,Healthcare Devices and Supplies,Therapeutic Devices,Yes,b961e4987c7df2cfa28a1929732cd965fd1a3d8c37d875bdbaa7893b9663b8ac,12/09/2024
180838-18,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,Yes,d6c981c118011a94033f49a0b8ff53095480e76dec68e0048708beeb7fc6e961,12/09/2024
180838-45,Information Technology,Software,Financial Software,Yes,407a91db98d70fb2dd9b9287e10e8434b4d9f1535a8bc89ba7284f12685a804c,12/09/2024
180903-52,Information Technology,Software,Business/Productivity Software,Yes,b3f30c538fb35c1e631009a91bf1c3d920c7404dba1bc692ac0fe8ccbe78908b,12/09/2024
180903-52,Information Technology,Software,Application Software,No,79bc8e107f4019738adb549bf6cf1bd3d32727d1207df65794f2a99ad1096ca9,12/09/2024
180919-81,Information Technology,Software,Financial Software,Yes,76bb3996ed4236d16f668e2bbb9930d451473f3109c8e03966e2b137596c6e6d,12/09/2024
180919-81,Information Technology,Software,Application Software,No,4c4da377a4baada45b1d1204be71856a8b1b6dd2f40f902a3e8224fbd1c6e857,12/09/2024
180919-81,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,2e8ccf7bbec00eacec3d767b7c7d96f5e0ec59323723c8d580ae40709f270efc,12/09/2024
180941-32,Healthcare,Healthcare Services,Other Healthcare Services,Yes,67a6970b8a2e1ff72e053fcf7ec8322e13cdd96b6ad78859484acdc9be37ce08,12/09/2024
180941-32,Information Technology,Software,Application Software,No,29582519b3df14981ccbcda9f10f1b974f8e1fd5ee6e359d51f6306cbb49c7fd,12/09/2024
180941-32,Healthcare,Healthcare Technology Systems,Medical Records Systems,No,c90e822212ff0522f0bd4101ddd8be9b9e6c0967ce627f0b9b05794f4224cc76,12/09/2024
181094-23,Consumer Products and Services (B2C),Consumer Non-Durables,Beverages,Yes,c8d10ba69418f14649d0f13fb0fe72226e0b3363b0ae5c69a691d0b5cbb438b4,12/09/2024
181094-23,Consumer Products and Services (B2C),Consumer Non-Durables,Other Consumer Non-Durables,No,8334a81a9be698383adc4fff22f514110e0173bc809410e48bb136f75ec9c389,12/09/2024
181128-16,Business Products and Services (B2B),Commercial Services,Logistics,No,7270fb7c7c6a6589b1008913f5e0eeca7c04739faabef84af65fde0a27bf5a5e,12/09/2024
181128-16,Information Technology,Software,Business/Productivity Software,Yes,5d4d60890305dc4819ec2348a3bb6305bf393e789c3e4c1b228c13ecd3190f6c,12/09/2024
181128-16,Information Technology,Software,Automation/Workflow Software,No,368a04fac9f3b52c5548ba5988121a4049d58c8604366e2a2a8a0ce05afabc5a,12/09/2024
181313-11,Consumer Products and Services (B2C),Consumer Non-Durables,Beverages,Yes,77e5b3405c0e9dfe6162f51655c16b787ee3fbc17ff497352e9d5f31e532150e,12/09/2024
181313-56,Financial Services,Insurance,Other Insurance,No,f0c56d9f5833daa99d4266f3456b2597724f4cebfdcf8e54b902bbf1b7f1150c,12/09/2024
181313-56,Financial Services,Insurance,Multi-line Insurance,Yes,3bc3fc7f280e6c0412408e7e861f8663ab66c35b98dbb79da02a2d52a9873383,12/09/2024
