CompanyID,EntityType,IsPrimary,RowID,LastUpdated
224424-91,Company,Yes,81fbb83bf4a5214bdf06d0e9eadd77ed62b12556e3b084fb4b25f7c73b034f9e,12/09/2024
224425-63,Company,Yes,95c75abd6eeb649c05dc55a338a1df8b39e94ee7bc716d4b3b0ce5db4fb66ab3,12/09/2024
224425-72,Company,Yes,1fea1d2e9f368571b4c6d8e224cd8f17cde35c71d14d92e5b39ff36cdd7f1ec8,12/09/2024
224425-90,Company,Yes,5856753bd0bf96261f69ad85f9d70efbed4d1cdd6a29dec3f1ce1d13e3d76854,12/09/2024
224425-99,Company,Yes,85c30aeeb1f3d0b8fdc9c9799bc118baf0f0e8e6b3775b7d57b3a901da9d500e,12/09/2024
224426-08,Company,Yes,134050ea0ca2ad8c956b96c34a68a870ed8c5e1783c36374f7cb7dc824ceae7b,12/09/2024
224426-35,Company,Yes,4216597bbd1e466067ad8a9510ef3df693173235f2daa91a19edd5792080d213,12/09/2024
224426-53,Company,Yes,417511a5956cc7e2284a69e9ae4c6d3bf0e268ad5873cd4f4c952f5b2e23037e,12/09/2024
224427-25,Company,Yes,752e76b07cade47cb6b762879f3a483019afb66e1b989b569280474d125091e2,12/09/2024
224427-43,Company,Yes,e1b2462908c32ae6bd12222573f970001e4a92acf5a75683fc4f54b1d4dd298d,12/09/2024
224427-79,Company,Yes,d0e6171efc3233fc8ff99c676aef222f1847de031cb830194f4409cd033bd01f,12/09/2024
224427-97,Company,Yes,26d8fbb11d1087c7693e85acf6e1f58bd63a00b4cc5f443265248a16567d0d72,12/09/2024
224429-23,Investor,No,85ad00f49da650a05cd5d0b03e291f72b47361a56465bb6a9479d960fcf476e0,12/09/2024
224429-23,Company,Yes,fdc344bf5f326bfcb7f91ad43e9960908071e0bdd1443d9e2c3abeffae67d5d3,12/09/2024
224491-60,Investor,No,bbc499673591eabec431c8e052ca8c64210e42074bf968a5adfabacc6054c1de,12/09/2024
224491-60,Company,Yes,6b3f627210c1405a19171a401c24d076e04de478e39c1b8abf7346a0e08a1d2d,12/09/2024
224516-44,Company,Yes,5a27a7bfba10dd8864c0264d5d13b15d7a33a10beff3bec987a32fca4136d339,12/09/2024
224516-62,Company,Yes,13a354e07d821df2d4240fa7bedbdd5c490566c845938d6c961fbd89f850ca40,12/09/2024
224521-75,Company,Yes,4ac40b2c4725127bd2c21bb23b8f72865de16f42ebfe008ade77d09bf2e22e77,12/09/2024
224565-85,Company,Yes,a963761de7b9c6306446674d4ddc1d400d641ed1e6b158e33378457836acefc8,12/09/2024
225246-70,Company,Yes,d8418fea39325a109c2a5d793fbf1bc031c11ee5ec2c1be8b6b588830a74611c,12/09/2024
225248-59,Company,Yes,bccffd7f5abf69cc0107bf94cec27f9bffb8fc739a38ecf507d6748529479343,12/09/2024
225261-91,Company,Yes,960bfa44916d93b701042791ac9164ddf621491b56293d1c850a6882525ff017,12/09/2024
225539-47,Company,Yes,20e8e1524f0ca17009197c2fba4aa917b0415faac2e5b11e2e391f91103e4f95,12/09/2024
225539-74,Company,Yes,9763277c0221d890c968bd2ef0db613dd3f4bc49e3d216fc93f97cd65a89d2c9,12/09/2024
225540-01,Company,Yes,e4c1dddd114bf118b556fb92504e6ad33a81c74dfc6ed3ede0fafda82d63dfb3,12/09/2024
225540-64,Company,Yes,dd7bda838870a42ae05bcce204605fd462bb0b2e2f70dd9b84555450947a153e,12/09/2024
225541-00,Company,Yes,986d8d1db2bab5bb9fa9d6ddf382a85e22aa7ef32c73aef9592ac529e888c6ff,12/09/2024
225541-63,Company,Yes,aabb9e84d245cf6c62b88d4e429b6dc5d93881362f143bd93a40578f1fa9eb46,12/09/2024
225542-53,Company,Yes,47d4517bfa04d2f65b886f4c96eb1e256c47f263c0fcc901c82ba4f7ec495825,12/09/2024
225542-80,Company,Yes,7cf2b01c0c23003aa384326c94c8cf21c998c8e3a5915de143ed5506512f55fb,12/09/2024
225543-34,Company,Yes,32f72c62f42ae96783463438cfe8a9b9fe99fe76676e4a576be5b097f079587f,12/09/2024
225543-61,Company,Yes,36290b7418eca0e1f6f84730290254198bb770c01cfab4f89dd5981f27218be7,12/09/2024
225544-96,Investor,No,daa68cb6fe0eb9118072b66d0fb5122f0d877610529c2c87ba97e599cef11402,12/09/2024
225544-96,Company,Yes,41705a17fe4683fac88cf0c0e3a4e6b219c01ae41ebbdd753cd05d3664a78e2c,12/09/2024
225641-80,Company,Yes,d8d5fee38ebc500321636a43f97081dde8e27c9965caf0e5c1e30f690aadc08b,12/09/2024
225652-96,Company,Yes,6cc4735e97f0952c7e8b7042def51162fb51fc9ccd8c1b9ee3cc44564bdc7e86,12/09/2024
225654-40,Company,Yes,414a39ce288c2e83d0014aa53776b0c8b2ab33234d24cb57910a72c6ebe0061c,12/09/2024
225654-58,Company,Yes,0b5becb3184f4a6b5b05282b0d4b0c011ea00cf89b982c92735ca7ac85e4ecc7,12/09/2024
225654-76,Company,Yes,68ac59bb1170c7a8c9f2d15afa1ef408d61e6284e40eb5f9b36d85eb09e84a66,12/09/2024
225665-47,Investor,No,ca7201bb978b1d5cc9944662549a613c3ca0960662458aab7507fb012b756ccc,12/09/2024
225665-47,Company,Yes,d511cb6fa958a07b727f8d4c9221663e7013794559aadda65aa487db93f40313,12/09/2024
225674-11,Company,Yes,a9da8f311954bbd765de20af4f6507bbaf26d6ac2bcdcc039eafade9303f0bb6,12/09/2024
225726-58,Company,Yes,fc4819fd7ee706ba930f451107e94f483afcfd211157c34857f869d811a7934b,12/09/2024
225798-40,Company,Yes,029f370a538240b304a7955b70f82346ea4daae2e08b5869c907019b6c248149,12/09/2024
225800-29,Investor,No,7d395f71643277d8332ebcfd514f002edc6292193a6416b1aa31e8ff4e82d147,12/09/2024
225800-29,Company,Yes,1625c1ad91ceb6ed8f8f1bbd710ce5c2005c63193fbc893c072a4915debc44d9,12/09/2024
225817-39,Company,Yes,be79c23892fdae1c95391088bc853855e811c5aadc5d1c264460abdfa1ec2876,12/09/2024
225839-80,Company,Yes,89b9e7c9b58e5725f5e14c526be2248738575c90b60c2b40b181eb4662a9d0a6,12/09/2024
225841-60,Company,Yes,2c7ccfe5d8aaca5b2f1361ce64ade3d42459ba6c0b40f2842235db4613d3d048,12/09/2024
225842-68,Company,Yes,7b86d29d14663f97a63b048f6a465c92bab33928fa77e970bf21c6bb10b02645,12/09/2024
225846-82,Company,Yes,a4d4c9561a915420f94b894916612852a149c0885b00ad963d5e4f2d6985b0f0,12/09/2024
225937-45,Company,Yes,923cc149d307c8213f961c65fe1ca16d9083dd4e52c036884173c58e6bc515fd,12/09/2024
225939-61,Company,Yes,c571b2844e2561f1f42934b982bc9332851095c46a6a5c573806605746b02c1d,12/09/2024
225943-39,Company,Yes,a08664163f36abafaf4e7dfc5289b181a49e00d114595cc44f87d5a034a8bc2a,12/09/2024
225944-56,Company,Yes,4c8faa92487f2f3fb8aca14d90bac86d26689ce3644deb6732ca6d6250f6ed0a,12/09/2024
226034-56,Investor,No,56c9898d98fbcb919c988fb8a18b062d9a8c7cb5dad036be13d54d0bfec39b42,12/09/2024
226034-56,Company,Yes,693f355803ac88d606160aeba2ac85ff943e138d9af2aa7bb0d8f4c0e8210050,12/09/2024
226107-82,Company,Yes,11cf90d77f52c03e8d307e40ed6fe432a89a8275a8739dcbb1f1b37b3acda651,12/09/2024
226120-06,Investor,No,2967e5b018fcf99baba0ba2582024f13e3912d492ea2cdc620dcfb6c59c3c796,12/09/2024
226120-06,Company,Yes,1252412e643a9de14779b539b27dcdcda2ad32d2ca6efd21c110c2eec63ad987,12/09/2024
226175-86,Company,Yes,55b58bfb126f3ad8c10969b14b57066d6f04adb25392e9517806f15eb3417a3b,12/09/2024
226203-04,Company,Yes,4b26b62d14ab8d28c33b6963a36857d7c841bc2233bde417fb58c8e1293c16a5,12/09/2024
226221-85,Company,Yes,0c0148226a4fc6d5a5eddd27186c8b97d7e8e66e7fdb498767a35dfe2bc861d4,12/09/2024
226226-80,Company,Yes,7eb74eedc041f1cd9ec517108275d63bd5f1e7e505021b3b6026cbfb306406f8,12/09/2024
226241-65,Company,Yes,67a837177ede8a0f22f65ad3ece65580e56790fbf745482594e9f3ab6b376392,12/09/2024
226241-74,Company,Yes,e46d0cd427625ea5762704a07fc212f5cd8703378a28e39c9c0fc0965b0b8530,12/09/2024
226243-45,Company,Yes,b48ae25fe90d65ce4fd10eb0433f1b45ce565a38c75f5542f812fa19e2554901,12/09/2024
226244-26,Company,Yes,6e359f1a4a1b9ce6405323a65cf87c91cf5f252ec89e79f3c02d695dcf69d348,12/09/2024
226250-65,Company,Yes,832cdde0b44fc4d2c665ee13800da93aef21449bdeaba011288e0f6d0ba06f22,12/09/2024
226277-92,Investor,No,3f8a11c62208ce0aa61a50fe82ddde9f4054c21993758d100a71b529dc9c485e,12/09/2024
226277-92,Company,Yes,e791b6b63c2d5bbd5640fe937cb38db141eaffb0236af15f6f76332548f04bc8,12/09/2024
226301-59,Company,Yes,e2fdda26a49dd83cbdd05f63c25a61159c47d92f3380ab2acfcb4ac9150eba71,12/09/2024
226305-19,Company,Yes,9d505acf4711933afbf698d152889ff5f4bc23a812314b711861bfe6cba50570,12/09/2024
226324-27,Company,Yes,685a005faa347c42c184a99c5b12400419134a0be2b9888a3834505063ebb4a0,12/09/2024
226324-45,Company,Yes,c97ec74e3e230010f0c3afe0981ef80022ebe86877bce248b1d0b35fa6e89f5a,12/09/2024
226326-07,Company,Yes,90f3a45e3474528524ed0253674344dc6ea95124d863280a5c1302b05f97ee23,12/09/2024
226328-23,Company,Yes,48689899b7d0838e39550e3486a774a2195c23aa4c92057d71ecc9bc89e61a88,12/09/2024
226356-40,Investor,No,9b75f82ef5e496b7fb55e273d2e7da16d9bb36c6f8dbd8675a14e1398d4e155f,12/09/2024
226356-40,Company,Yes,9a994362c71596c1ca22648f9317c50cc13932db224e9dd2145815bfba7c4507,12/09/2024
226363-51,Company,Yes,c87121319d8f6fcac219f8beb27a15af104d311127ff11d73eab6c697a26eb00,12/09/2024
226364-32,Company,Yes,0573975b2d74b2073e82e7ee8989dde388d56899e6deb48d708ed5977d887aa7,12/09/2024
226364-41,Company,Yes,dcc35c250d1993f13dc8e11bce214c0fec05540a74a571de9cb2f2275b1bddc5,12/09/2024
226364-68,Company,Yes,fa2ba6649f5b12b6557213d6606345ffaa8679b7cca2ea978e26a26ab2315462,12/09/2024
226364-95,Company,Yes,f4d3f3a2a8eea45fa05a6cd98fffc4420752814369f248c906c9dec69682eaac,12/09/2024
226455-85,Company,Yes,7937a5a84e641f6c50129b9ee791f508fd6e1637510a043600d25c2270993d91,12/09/2024
226456-12,Company,Yes,d23fa2c66ad3fdb7300b545fae5914ec71a908ab2b4cb07087e4f58ccb5787a7,12/09/2024
226456-39,Company,Yes,deaa2942292e7a9add4fbf7c345c3edcdab4a9ab8550cfd544839a492d3a7c18,12/09/2024
226456-57,Company,Yes,14416989d2d9ede7e49e52c52447bd628d59ae418d464898825dbb99e820730b,12/09/2024
226456-66,Company,Yes,0688608e02b4155ca8a34ed58f729056ac1fc68404358353a09b90a775041c03,12/09/2024
226456-75,Company,Yes,d5ece0956c94916eecb8431a6450606da3ef75ef49fc758479634a9971590ed0,12/09/2024
226456-93,Company,Yes,dd1987ebf1dba9322bb35614ca246c2d0f68e94612f6c6a01cab55a2d7e10b85,12/09/2024
226457-02,Company,Yes,15c08091d215d1964275087fe9cbcc72f5a1033dfadbaf31b9941fa3c024275a,12/09/2024
226457-92,Company,Yes,e9a4434d5cc679ddfe27e94991ab1d811dcee63ed64ec1942b4de839503b56fd,12/09/2024
226550-62,Company,Yes,5e9773e6bdb672bf8470eca6f389884678f5d4cbb11fc51876452b93c58ba021,12/09/2024
226558-99,Company,Yes,282fa54d09563e8abe77196b24c51c90c781df2adb59b15349a8dba0e6ff5594,12/09/2024
226581-85,Company,Yes,f9bacc5765f02bfe2d98111c8af6fee4924bce3db2e1ea1fee5285bcafc365a5,12/09/2024
226594-09,Company,Yes,ca007624e4d13d77756895ac8e46c40899c990b13ec555728e305f3d964590fd,12/09/2024
226595-35,Company,Yes,9c96442b6da790f5311cc709c6e4d9ced21c403be1f2c7ab6a1846bac1d2345f,12/09/2024
226595-53,Company,Yes,39bd96c60a146b2c781a71becd50bedd62a4615a6b69993bb7887bde5f124252,12/09/2024
226596-70,Company,Yes,aef7f76b00782dcb5ea229c44a52f9fa98c7d2f9811098bf1a7101a2e3f1e191,12/09/2024
226596-79,Company,Yes,a22ddf884747e0ec9c76f0d5963bc632de289b8d0c5b2c62d2f4ed874531d09e,12/09/2024
226624-60,Company,Yes,59ca42c631e6eb838e762de14220bfd7f8d0fb8760ba55e387d79e486a4c641a,12/09/2024
226624-69,Company,Yes,185344af4ff9a41510bb1f1fd1fe27354f081b804c5064aed0bea55db5b5d88c,12/09/2024
226702-09,Company,Yes,184da8faf167daa61a91f8de8e3678cc327273e811fa0fc0fb3a32d9d353c6c1,12/09/2024
226702-81,Company,Yes,ac0c378fa13485e9b001f005e50583a688f56b8561d6985dd9adf427e2f07f28,12/09/2024
226795-24,Company,Yes,54d6d02179a51e722174f32b0650829c8f0eccbc4a2164973b61d75b7568ee2a,12/09/2024
226796-23,Company,Yes,8b7b59f7f44e4d537439efd6ca5f364504c70cd7c1919d714e7a123b92e506f8,12/09/2024
226796-41,Company,Yes,3a8d027cbd33b7d81cc7c33604fff5721c67e813a0fa7f33eeebbd7c066f4e4f,12/09/2024
226822-15,Company,Yes,558097d3e38ff3b8889179056c217b52bc51527f16c77a681259423360d81497,12/09/2024
226848-34,Company,Yes,59bb3e7a327709aba019eadf979759f34df87adafb2e2043a061bfda07fdd762,12/09/2024
226866-97,Company,Yes,5c739feeab51a56994c877fee9b87d4e72ed2c32fad818ba8deb07ae7f6daaa7,12/09/2024
226878-31,Investor,Yes,85f015b0afbc9fb339fc9d741722b8ad75257f315a1e95aac201a93a9c2d8db5,12/09/2024
226878-31,Company,No,1a9c5fe9338a6a9bb8bca093b0aac9cbd3e57f08fb3f457c5237d9401ac3bfe8,12/09/2024
226884-25,Company,Yes,474b1c67925e76d60e1e32022ae59cc3ba8db3d05d021483b71b71e39887b92e,12/09/2024
226884-79,Company,Yes,e5644776deb061c3a6487f374fa20676f489d0860e12e8895d361f67de00ba84,12/09/2024
226909-09,Company,Yes,d74fdb39f3c73f1aff585b819761c6d6d422080a441726df934da68db5bd7b31,12/09/2024
226959-67,Investor,No,3cafadd879696c89a9f7c400adc3ff3cde22b2e05df597841daf4a52c514a870,12/09/2024
226959-67,Company,Yes,ab2eece9e952ee81dbcd10b7fa63011babe4c2d590de38ce32503ca80993adbe,12/09/2024
227026-09,Company,Yes,4eabd7ed84ff6d27521e631b8936632ac1111a4b90bdbfac2186c7c24d201a11,12/09/2024
227096-56,Company,Yes,4477c0886302c0615bae72e96cf9689e7df8fdd26eb2524091bbc37de84f1b09,12/09/2024
227261-98,Company,Yes,fbd3fc69a76394328da39feac2aafddbbbd74b74c2cf9a3116c0e290a1b3af5f,12/09/2024
227306-26,Company,Yes,4530825c0420266980e9620d30a226f1ecf4b3189768fb6201cdb5669b9dc7aa,12/09/2024
227307-34,Investor,No,c25f6ede614fe748e82929389149e7f3716a2bc80102b784f86a3726dc4e47e4,12/09/2024
227307-34,Service Provider,No,fc6c7166af3bed5937bf1040c468cc96c115b1b591cee8714a2543e746a20c9f,12/09/2024
227307-34,Company,Yes,e6815dd729dd5f35d82b38fd03ba379e0967a832439c40483f808793d4704cb5,12/09/2024
227318-23,Investor,No,afd564a1edd7734cd43870ff4f4a61d0010dbfb7c615ad94a3e9933ec4047b53,12/09/2024
227318-23,Company,Yes,116df42a4246d306300e087ac9b8aef0b008b5a7c08b0c4d2326c9a68d0e2419,12/09/2024
227326-87,Investor,No,e898ded6412894d824957d0957c07249d449a9ccf26c23f9a9e1e6c3e5c2d813,12/09/2024
227326-87,Company,Yes,64881fde9203988e1830de94d29be8d06ab531b12384565d10cfc818fedea7c2,12/09/2024
227341-72,Company,Yes,a6e134ee62f0db2df9ceaa21ca249cfd05c00cc6327a34a2164543eb5911e118,12/09/2024
227348-11,Company,Yes,764f0bb9ec9cb5af42577bbb677a211692246471dc569b7d8d65ca64abf28bd7,12/09/2024
227348-83,Company,Yes,e6fcd981ac6ad7a9c59a5b96c018d8065e20feb692a080be194000a75072a5ce,12/09/2024
227371-15,Company,Yes,e0bcac21a16cc06c504ca94370755a27349c6c439abf6ed681180e030dac0d9f,12/09/2024
227371-87,Investor,No,9c53f2ab5a52216f709db8100c589cea7f36a14e95ffebcfec16a2757d96250c,12/09/2024
227371-87,Company,Yes,ca6f904d14ca9baf4f7056082e87c9796babf3a2862695f69de643ece2aef344,12/09/2024
227372-14,Company,Yes,c32a0092f2b69f2350ec5705a76ab2ffa23f0a5af54569ba1c271f2b82a688f6,12/09/2024
227372-95,Company,Yes,43f26ab97a0b70b52ad29fefe708539315221d954febd168f2a152a4d8831e35,12/09/2024
227431-27,Company,Yes,74ccdbeef5092c4e323e6cf1ad3447c37616d60f0cdb6e050adf7ec2998fdc36,12/09/2024
227676-25,Company,Yes,965468f98a4c8037e5195960aad67f966ea183fe00c1fda29dad650c8f549524,12/09/2024
227678-32,Company,Yes,025ed75ec90b95de6e1ce4dfefe9207cf11fcaf6a0405a579a64978a0eab6652,12/09/2024
227727-82,Company,Yes,c42d4beade3dfb7e274753a9598b1af3735a5fcffcc896747c1549e1be3d5cef,12/09/2024
227728-18,Company,Yes,837af56ac64bf4d5c03d3c61c22002b8b2825fe8987fc4f1189bfc2f21f21626,12/09/2024
227728-27,Company,Yes,f5ee802917792062570235aadca300335705c965352e7d274af2d12071d1fc2d,12/09/2024
227729-08,Company,Yes,7b7aba2fa228bc9fc636c0b9323778e4ba07a6e662f50e7f0edc80fa0d93f784,12/09/2024
227758-60,Company,Yes,e22bced7bf137cf4f88a87602e98c6e089b503a26495f7021d81014bc72942fa,12/09/2024
227769-04,Company,Yes,6ea34c374ff577b15c77d129e7b4281eaf3b74751897c58651cbcdba596598fe,12/09/2024
227769-22,Company,Yes,91bd8878fe78bfd047f87e586c1a2348792a9e68d4906bf36d5c3e113213fe94,12/09/2024
227805-58,Company,Yes,b8ee5e13e394bec0b59a6fdf21521333bc156ad6bc3bebf29742afdb368478ab,12/09/2024
227918-35,Company,Yes,7b8d2fb0d5c7fd11e8bc0a66d2bc37f8777e36e56f56981816626d0accacfdb9,12/09/2024
227927-17,Company,Yes,5bd7bd5e1762601db9e63dfafaf0eab9545627b1aa6f4da600252d41c75407a8,12/09/2024
227927-44,Company,Yes,f1a2386c273eea39d35c1b559ec692578bd954fa6f635b73523343512300afc2,12/09/2024
227927-71,Company,Yes,595520e584c7a60406338d04fc3d7441514d815f673398cfc5ae0de8fc33dbbe,12/09/2024
227930-41,Company,Yes,403cb62585627e399de352c5b3f7f8e74587feb73d42ed95f5c706cb612725a7,12/09/2024
227932-39,Company,Yes,5118175c9fab5e5e10ec532d4b9b7e55aa92e9539ddbfbbad6ed462a6f6e6e65,12/09/2024
227935-63,Company,Yes,2a8896af54e4ecae5fdb8411fc4b9674dc595d0ad0ad50a029d013db7ee5c795,12/09/2024
227937-25,Investor,No,d4f556b2811b71ab604bbeeae9fd9e46e13c783a7f827ae38575c01d7d57515d,12/09/2024
227937-25,Company,Yes,0464f3f47299627097ba8bfb2b2c16c7cbb6789ba7d0262a938e3959edbe9592,12/09/2024
227937-34,Company,Yes,b0284bb67610842080b6bbf417fe1ad3eaf9216a2d1fa3078f3f1f28a9d9db65,12/09/2024
227941-48,Company,Yes,4f25facd20dc6145bd6e16b7d1bf441c1491b51e4874a67f544280b74b601672,12/09/2024
227991-07,Investor,No,e7cf3540e7e5afd6f730856cc160c9c33ecb50ab5c865765c70fb9853f94cccd,12/09/2024
227991-07,Service Provider,No,5789356d795073a9a1abcec587c9f3adec17555914e3a4653c997ffb813c68d5,12/09/2024
227991-07,Company,Yes,d577e4a557f92d5930772bf42177bf49fe962d041b57399e119cf824fe0b0aea,12/09/2024
228090-70,Company,Yes,7d011e43123759946e580521853a61bc1478e03c19a79eb813ac96921fd807e0,12/09/2024
228149-56,Company,Yes,cd9f08bb53e506f58adbeea77d8df9255defe41544b01595e92d89fcfa1aff4d,12/09/2024
228150-01,Company,Yes,10fb074d1dc47c6ce69b4b58dff20929cc39d8ee457607fd998de8245a8e6752,12/09/2024
228150-37,Company,Yes,bff5fb291a2f5a4dbcd1e443afdc35beb84b4ad52bc9c27addd43e97ed242459,12/09/2024
228150-73,Company,Yes,0fd227ba7d3c9af275e1a6b6ec0f92f32940bfc24935652146cc034c15e22216,12/09/2024
228150-91,Company,Yes,e8f65149d1962a6b2ba13f3a7c6a1c54a33a94cbe27ef6870e94191e9296cdb0,12/09/2024
228151-18,Company,Yes,d558f803c6ea32c918e5d90a5cffe0c5afd9bcee4d40808e4fd88cd60608bfd5,12/09/2024
228151-63,Company,Yes,40d0f64c1001f2742a51309347429cc8de66a823efd6f2ba9595bce0cac6b108,12/09/2024
228151-90,Company,Yes,27d44b0363e93bd8547b971e38238c266d6d7036ac7f91fb3e01b9d3fd4e0565,12/09/2024
228152-17,Company,Yes,c444736d76564413528b96fc234be2b00d3efe954dad3b0398ff03c28776cdfe,12/09/2024
228264-67,Company,Yes,45ccaf8be26c8503c7574e1ea75dcfc460334360de97ae863074d5280d2d9391,12/09/2024
228293-92,Company,Yes,deaf6d755a933a6c411d81110d0d89dfe0c6c70a69821d7a6f889ac5a5b6a667,12/09/2024
228337-57,Company,Yes,004767c54506aa13a3f014d2d29894e18a71941e7c0eb5ebdc6f844e4edf2bad,12/09/2024
228360-16,Company,Yes,ff257dd6d6d54ce14e8d75e4debc807b2dbafa272a079d43d60abe672ecf2712,12/09/2024
228360-61,Company,Yes,98732b20710ebf2c83d90b7cec07e58ae1c166e902d794dae15e60f3a75ab936,12/09/2024
228360-70,Company,Yes,459f292adbacd3169b925b9b77f8f9cfd1fbbcd09b4e94bdaf388ce71a1da02b,12/09/2024
228360-97,Company,Yes,69a58aefea468b49f1748efb4cd546073c21b1bd9c14541274f31fff00ee95e0,12/09/2024
228361-24,Company,Yes,c55448da7b6460f00166596150323ebed750aeb5f24bb317268734c1d21f41ad,12/09/2024
228373-03,Company,Yes,2d5d1be5129333c0aa7bb828a2985b1d41028572d27b3c356501b1a9c026bb9f,12/09/2024
228489-94,Investor,No,5fb75bcca2ad11df71442cc2e486651e527cc9f77e4a6f012c32f68d9becb090,12/09/2024
228489-94,Company,Yes,9afd273b614b1cac8b5c75c87bed1bf43f2a063dd3316eca887d9e9e0381665d,12/09/2024
228514-87,Company,Yes,0967f4d82fad17584d751aaff37973a113184e864e1105b0a90d1021a8682255,12/09/2024
228560-14,Company,Yes,30a489ca175930849422984f521728bf78cd88189ff470531766e94008357e06,12/09/2024
228574-81,Company,Yes,809a0079b0dac0ae26abd8fa332eb296ad485fd4312fe3c09991b537d8260d9d,12/09/2024
228618-46,Company,Yes,2ef64a76019edb5c99b312e9234b8219efa492e2d9c74dfb3ad8c73d40d6e87c,12/09/2024
228702-97,Company,Yes,c7fc6eb2e1465933b484c6456f89b8ede3d2948457edb6b07c62b9bbaa13c067,12/09/2024
228777-49,Company,Yes,972b7c5c4d85c93a6421f9cb5e735d6859f11d094287493bdacd0fb8956cd9b5,12/09/2024
228791-98,Company,Yes,ad190827eae30ceaf0a03f5f7599f63ca5022b249eed5b07d695a1dc7d0ac07f,12/09/2024
228813-40,Company,Yes,f95368453d29451dbd690591b33d78e2ebcf16c1e373b8a5bcce0d06a9f35293,12/09/2024
228821-23,Company,Yes,9996fc9308205e76cf0640ff53faf4b6808a43a7b819eab6cce5709c60aa822d,12/09/2024
228862-54,Company,Yes,e90e5116e8c10e134fc5ff02bf543a7a0660162279e19c5abff2e4916cfacd16,12/09/2024
228862-81,Company,Yes,8ee2cca132af35c34401594b8c18439ec07dea75bdc8896a4d7c530f34bf42e2,12/09/2024
228890-80,Company,Yes,2b02301cff7c4f198ce99a00df1dcfd0a324be5af0e0984febb5432ff1c8632c,12/09/2024
228929-68,Company,Yes,8e07c946f0c0534862675ea0203235b1b9b0583cec7bee1de7c7339f12fd2895,12/09/2024
228946-87,Company,Yes,00a418534f7e4b8e17fd8a29f6ed466c8b2cfd11a302ce232672b5e1d4fea2fa,12/09/2024
228991-96,Company,Yes,55b8c654e4b4de745c29aad9531ce0c20d0ec026632ceb4e1f82ab756d8aa2e4,12/09/2024
229021-84,Company,Yes,e6d2b4bb5eaa353505e1014483e8fd6c23c81a466b68caaf83d11206b9901283,12/09/2024
229037-50,Company,Yes,c4905290415cd658b952ca0c68e1abb6a432ab710b53068bfeeae2cee48bc099,12/09/2024
229037-77,Company,Yes,0df4d9b49eca2d1d678f651d9a2f959f1a14723fb7eb0e5a5f26311169dfff76,12/09/2024
229038-31,Company,Yes,42a43319ecb2afee35709641a9f479eb79f199fb9e45f321d73252dffdfb8452,12/09/2024
229038-94,Company,Yes,78ce0abf6913a71debbe8c055ee9965239951ae0c19de2a6355e90c0beeea37d,12/09/2024
229056-31,Company,Yes,ecadea3ea18355647eedffeeb1b1d96b58756d8b5a466eed9f38ed88984c9b2d,12/09/2024
229127-50,Company,Yes,6b6dac48cfa080669321bbcf999c42ed889d02ca4e9a10f226c8b1b69162a54f,12/09/2024
229128-31,Company,Yes,86477064e630fb10f01873371310873afc25c1f50a96b73e1472bb419e2c2fe0,12/09/2024
229136-50,Company,Yes,4a1f719b712573a1b07d40097e638d2b0472f0124cde97dfacb13f6dbb2ff2b1,12/09/2024
229138-48,Company,Yes,eca9985c1dd2d41080742a2621b236d10e8140758f3a9b690d20354b22525393,12/09/2024
229144-51,Company,Yes,dad97bc4e0f2e4ff5abc8adf3843ab0a0ae863913d2fc6b7c13436c688d2db91,12/09/2024
229178-26,Company,Yes,b4694f90e024258442bbbd4262902b9d1f9897d7efe8d452d85b0540b4baff04,12/09/2024
229180-87,Company,Yes,ad92254dd151f1d42eb47f320b3e38f4c303d38dbdba975f755d177da2cd03bf,12/09/2024
229181-05,Company,Yes,87a9fbceed3cca4bb6fcdf430fbbfe11afb18fe68abfa349b983a9a6a87c72b5,12/09/2024
229253-68,Company,Yes,9d5a754adf74af6e11d9f7d87c591f1dca22e1a69959ac7fce8feb26c2521844,12/09/2024
229344-40,Company,Yes,bb9762911c101aa1e809dae8efc80b599930c478c38e433fdf436ab829aa7c3a,12/09/2024
229349-35,Investor,No,f1e3a6fb5d533c01cb80fbda48545046405bd1e290fb17f7654381ff81800062,12/09/2024
229349-35,Company,Yes,4093ab65193176f52a0ee72b9f0650652d5cf5b1cbe9f886937f708d58f32791,12/09/2024
229433-95,Company,Yes,ee24ff7c0c2680afda27c64f74a9b7990b75a370c9fc765ca40d32d2fa671172,12/09/2024
229460-86,Company,Yes,5fce81674b9ffa04b9f32d75b17c5d78d51d2778f0e3e85dbcbf9a8dbb3df8b3,12/09/2024
229462-75,Investor,No,b477b77bb92900913ac7355e3d060d2cf75a5311e94fb2a2619842d8dc82cdc4,12/09/2024
229462-75,Company,Yes,23340fc1d05bb8ceffd0d4d8bd4ce402fffb03413c28fdd653fea1d1b8c3353f,12/09/2024
229522-42,Company,Yes,86c31d3db23da092572401cb3b658b7df33a39445b15af10b79e8bd50dad06b0,12/09/2024
229522-51,Company,Yes,8e57e7e98b96a26e51fbacbccf614389559321493887d6f21013302b57e4375c,12/09/2024
229576-33,Company,Yes,bb99f4df20be31a397af2ea6e49262769c27bdc361b4d2237b2ebb09d2e4c3ff,12/09/2024
229652-29,Company,Yes,e576d3404e2d4f0a82371c544d9d7ccdad6ba6d977da22e1e98bdc6e64b57fdb,12/09/2024
