InvestorID,LimitedPartnerID,LimitedPartnerName,LimitedPartnerLocation,Type,CommitmentsTo,LastCommitmentDate,LastCommitedFund,TotalCommitments,RowID,LastUpdated
42336-37,11609-29,Swiss Investment Fund for Emerging Markets,"Geneva, Switzerland",Economic Development Agency,1,07/19/2024,Metier Capital Growth Fund III,137,1af95df2de0c7234f6a5bda62eeec3dc8a9103085770eaeca6b0d1961fe6800d,12/13/2024
11258-56,232992-10,Rabo Frontier Ventures,"Utrecht, Netherlands",Fund of Funds,1,,,5,fdc8abc95f7f2196a770aa04ff75c5d089dd84d1ff2060b059a184034bac8c03,12/09/2024
56267-92,11609-29,Swiss Investment Fund for Emerging Markets,"Geneva, Switzerland",Economic Development Agency,1,07/19/2024,Metier Capital Growth Fund III,137,d3eceeff491a3b60d9f4560c036ae5a71c72e1ebe9ca272a26dd02565faa7e63,12/13/2024
11217-34,466644-34,The Giorgi Family Foundation,"Temple, PA",Foundation,2,09/26/2023,Industry Ventures Tech Buyout II,22,1cc271deda5723a3876f508829403d9783e81f653c759357639dc071a9a85af4,12/09/2024
56269-81,11609-29,Swiss Investment Fund for Emerging Markets,"Geneva, Switzerland",Economic Development Agency,1,07/19/2024,Metier Capital Growth Fund III,137,98d14cf9380f08f9d257d3cbb37d1cdcdeafcebb709e60f0431ead44c05d9548,12/13/2024
11211-40,466644-34,The Giorgi Family Foundation,"Temple, PA",Foundation,2,09/26/2023,Industry Ventures Tech Buyout II,22,754812d28e977c2397bbc1393eed63812a4a6b9265750fc7e575cd207d434afd,12/09/2024
61460-65,11609-29,Swiss Investment Fund for Emerging Markets,"Geneva, Switzerland",Economic Development Agency,3,07/19/2024,Metier Capital Growth Fund III,137,14c467b3de8900d4f9900ced97dac701f933f0e107fa49d820352c56d29fe156,12/13/2024
331166-80,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,3efd287337cfa2705811369c4b4e88bc92db5d1dfbb404f7239028d5897fe67c,12/14/2024
56270-71,175845-70,Blue Earth Capital,"Baar, Switzerland",Direct Investment,1,08/06/2024,African Infrastructure Investment Fund 4,9,15772f8747a41d79e6672d9639b574c16e8b4c848106e4f07f71012ff0fcd42d,12/09/2024
327166-48,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,2,10/25/2024,General Catalyst Group XII,1573,f6eba2372514693531e4a6f807bee65e059e7127de1609a84dc3c9c784aea1b7,12/14/2024
125027-02,175845-70,Blue Earth Capital,"Baar, Switzerland",Direct Investment,1,08/06/2024,African Infrastructure Investment Fund 4,9,35bf07d3886634b0a37163cf4df720542ecab929e932cb8f01fc3bb549a69745,12/09/2024
265238-92,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,82c2b86937a3c6f9fc856132cf910bfac70b33f02605195b6fca02eed88760d3,12/14/2024
10014-49,131234-50,Charter Township of Clinton Police and Fire Retirement System,"Clinton Township, MI",Public Pension Fund,1,01/01/2021,Marathon Distressed Credit Fund,16,70c3f5093f4e3913c59cb12e67d96d74ed92f265634c4defa2e2b9586db838cf,12/09/2024
167562-37,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,2,10/25/2024,General Catalyst Group XII,1573,4e597abb0889f98b1c23d891a6219ed266080e68101d92ec966584bfafaeb2a9,12/14/2024
10074-61,97871-23,United States Steel Plan for Active Employee Insurance Benefits,"Pittsburgh, PA",Corporate Pension,1,08/01/2010,CAI Partners & Co. IV,11,088f37921502c941934a4d8f569666a1818139e8d5003c5ebf2b27004626164d,12/09/2024
150732-01,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,29681b64f1ffa8af3e9d44a88eae28b9499e68d7ade020c519edcd86298c5e20,12/14/2024
57988-45,58846-06,ASR Nederland,"Utrecht, Netherlands",Insurance Company,1,06/11/2024,Healthy Food System Impact Fund II,7,ea68847473888943938342d38c3f789fc57e4c91e60c9e8e8814b6a3bb7a0f1c,12/09/2024
89936-74,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,4,10/25/2024,General Catalyst Group XII,1573,33d5b9b5f5e6eaf31b3058243686e2aceaccc6d7ee40b6675801193df7afa52e,12/14/2024
10014-49,11599-21,Primerica,"Duluth, GA",Insurance Company,,06/28/2002,PAI Europe III,2,a0518e278ea3fd0e5eb1cfaae9d14b12e1ea3c0aea3b00eb785bc98bd67765ef,12/09/2024
64182-25,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,2,10/25/2024,General Catalyst Group XII,1573,c30e58fb8feb525e3a314786ee5ef81b3f7d9aba2bcd002c7867ab8ff9a38639,12/14/2024
10014-49,183869-74,Lutra Living Trust,"San Francisco, CA",Corporation,2,04/15/2011,Hg Renewable Power Partners Fund II,4,92031fd44e6513c1b6e9cb10c49e70aef686d1e58253a3457b28cf0cde8c47d7,12/09/2024
56059-66,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,4be58d2d06cd8adf65621b5cacdfdb09f9da4c1e8e1ac1ff78c754e65718b978,12/14/2024
10768-06,162221-14,Mubadala Investment Company,"Abu Dhabi, United Arab Emirates",Sovereign Wealth Fund,,07/10/2024,Hahn & Co IV,26,b99ba03a87343f7e1a44495a208cda6c4fe0a3ecd52571b1555b3ee89046c18b,12/11/2024
53424-46,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,7cf1b807219b0d237188ddbc9bd8d3eb40530beb23979c01bceb4e5eabadcf8b,12/14/2024
166856-32,162221-14,Mubadala Investment Company,"Abu Dhabi, United Arab Emirates",Sovereign Wealth Fund,1,07/10/2024,Hahn & Co IV,26,95e536f1d40b70fba07921b11ca60bbd32abd9003dcc1892b2c26c4d9843283a,12/11/2024
51625-90,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,76feb911b4bd2399abb7731a3b379bae540d25f7f69a644b2dda9f73164ba21c,12/14/2024
181056-43,162221-14,Mubadala Investment Company,"Abu Dhabi, United Arab Emirates",Sovereign Wealth Fund,1,07/10/2024,Hahn & Co IV,26,ba14db63e33afcd3af782c3512d12c83c0eb38d1761d165729f2fe6cbacf78ee,12/11/2024
42202-18,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,2,10/25/2024,General Catalyst Group XII,1573,d24957bb08b8b1d719e07a3469062b27cd9d01e1d9149c0a1ec54a4b1b7301fd,12/14/2024
11336-32,52548-76,Meritor Retirement Plan,"Columbus, IN",Corporate Pension,4,12/31/2022,Solar Fund I,26,9b82f91bda9d03ed3627e05e8bf820692d36eb35fcd6d9d78ef50c6d3ac56826,12/09/2024
25043-41,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,3600f9d628ad143bf520239e0f8d4031b72e4741b50feb82ca081135d2fe77e2,12/14/2024
66064-60,11738-08,Rocket Mortgage,"Detroit, MI",Corporation,1,01/11/2016,Courtside Venture Fund,1,1f8ea7454cb68fbd84d99783283998fb8c2072937ffee9eac827d06fd318dc64,12/09/2024
14157-91,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,5,10/25/2024,General Catalyst Group XII,1573,10d8517e84bba0ed3cb007dd687f537b76f805a8f1812658565fd720b1352def,12/14/2024
10014-49,52314-76,Saudi Arabia's Public Investment Fund,"Riyadh, Saudi Arabia",Sovereign Wealth Fund,1,07/10/2024,Hahn & Co IV,20,7dd0fc8908ffd3085659b18924b2db5abe1c9ca71409d69f9fb66fedb15624dc,12/09/2024
14141-44,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,416fe955fc9a48112ffdc800f82849c6f699d4f44ed3ff7d76a9904f8cd07633,12/14/2024
10051-21,52314-76,Saudi Arabia's Public Investment Fund,"Riyadh, Saudi Arabia",Sovereign Wealth Fund,1,07/10/2024,Hahn & Co IV,20,4c19afbfb79ba3dd6750272df0c89fce0102ed3d875559d450b2c50134176c71,12/09/2024
13419-01,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,f098e1e7c58762da037f7287e680fcc216b87cd2d3a7fb2e6c14c406137a6775,12/14/2024
10768-06,52314-76,Saudi Arabia's Public Investment Fund,"Riyadh, Saudi Arabia",Sovereign Wealth Fund,1,07/10/2024,Hahn & Co IV,20,405d7acc134d030fcbeaf0849cf055bd282adb9e42f3ac15d623e2618dba183b,12/09/2024
11281-06,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,c5280158db08ee02ec545228066e52eb4c1866218da6a05c040ca23778dab1fb,12/14/2024
169090-75,52314-76,Saudi Arabia's Public Investment Fund,"Riyadh, Saudi Arabia",Sovereign Wealth Fund,1,07/10/2024,Hahn & Co IV,20,27100ab12b52c75f547be3d9690b00a42f6661eaabe69a105b5793303193ae34,12/09/2024
11272-42,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,8,10/25/2024,General Catalyst Group XII,1573,6f339ea8de3a9783278a2bb165efa01e870ef307383c86769a3673bb214957de,12/14/2024
10018-18,58609-54,Harvard University Retirement Plan,"Cambridge, MA",Corporate Pension,1,05/09/2012,ChrysCapital VI,68,1ff70e808492dc4de8e15b7657b8716482b0083440ecabb74926eb44bdd2a613,12/09/2024
11268-55,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,e94bc4abb25117fc0c82203940014d2436bfe8f2c4a673c83b572d93f442fa12,12/14/2024
10046-80,58609-54,Harvard University Retirement Plan,"Cambridge, MA",Corporate Pension,1,05/09/2012,ChrysCapital VI,68,48b17f7143a98cbd71b38889705fcd97deb2d9459a499c6f3c5846d87d631c60,12/09/2024
11263-51,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,4,10/25/2024,General Catalyst Group XII,1573,eb11a65edafa125a96de58ffec98a7b59a81555c383f686963501d1ec1e09951,12/14/2024
10234-81,58609-54,Harvard University Retirement Plan,"Cambridge, MA",Corporate Pension,1,05/09/2012,ChrysCapital VI,68,904686cc84183e045c605fec1ee4a032aee5368e6c964d8f6505e7b590b5a90d,12/09/2024
11263-42,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,2,10/25/2024,General Catalyst Group XII,1573,f9d99cce0a733cb359ee15f961d6ef35ec5b79e567b9c359a2c3d658ad34f63e,12/14/2024
11162-08,58609-54,Harvard University Retirement Plan,"Cambridge, MA",Corporate Pension,2,05/09/2012,ChrysCapital VI,68,867baa9d259312918b74cfacc8a4d665c033c3ffb63a04563bd37efdb377f939,12/09/2024
11251-81,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,5,10/25/2024,General Catalyst Group XII,1573,97a17a8eec5b9b9180d3218fd45cac80acbe106e114dec41321fcfd50d018a00,12/14/2024
11172-43,58609-54,Harvard University Retirement Plan,"Cambridge, MA",Corporate Pension,3,05/09/2012,ChrysCapital VI,68,45bba472e8b2756746fd32a28154ec5e9d289d63c025cced3479328a652ae3d3,12/09/2024
11248-93,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,b93972fc16cb49663e12665fda35024e42bd1ec814dd39735e2a35ef8d3cf3d6,12/14/2024
11184-49,10430-92,Stifel Financial,"Saint Louis, MO",Banking Institution,1,08/12/2009,TA XI,11,7df03d1d886ae5fae7cc1fe1b05c80e2141df1d10f12e5d2d04d40c52341ff82,12/09/2024
11242-54,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,e359becd61c117d6c1a179635df1adacb0d4d5285771bd908bc32c0fb7780079,12/14/2024
11318-77,10430-92,Stifel Financial,"Saint Louis, MO",Banking Institution,1,08/12/2009,TA XI,11,f21522ca5922aff01b71d6d3d4774126c66820b473ef5787327d65ccc02b3891,12/09/2024
11240-47,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,2,10/25/2024,General Catalyst Group XII,1573,8df6dc917c9efe618174b3a40b13dd06c26f6fe184c445dea74e5560b9106ab4,12/14/2024
10014-49,11548-00,Arizona State Retirement System,"Phoenix, AZ",Public Pension Fund,13,06/12/2024,Foresite Capital Fund VI,293,88fd31ad986c151b3b13f7956a308fab39e13365ba3a60e6fe6c97229d3c7dbd,12/09/2024
11233-27,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,3bb954456c381facc22eb10c84adf5944ca6bb682dd209d7622a03cd25815061,12/14/2024
10051-21,11548-00,Arizona State Retirement System,"Phoenix, AZ",Public Pension Fund,,06/12/2024,Foresite Capital Fund VI,293,4f85df5a8b468d5472123c8466f4624117e4ac7c3f81683abbd0445c2085e1e1,12/09/2024
11229-04,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,9834abcbd766254e2302370f24c36250bb337d9b627be75492ff18c3d234a5c0,12/14/2024
10052-11,11548-00,Arizona State Retirement System,"Phoenix, AZ",Public Pension Fund,3,06/12/2024,Foresite Capital Fund VI,293,e40b08d6702fbef8cfd973fbb8950924ef303aa6d551a6cfb2c264ec216797ce,12/09/2024
11227-60,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,2,10/25/2024,General Catalyst Group XII,1573,2cc48aed351ebea43d91f31d6285c4c0ff1be2df19097c97f2c09e8a74d41854,12/14/2024
10074-61,11548-00,Arizona State Retirement System,"Phoenix, AZ",Public Pension Fund,1,06/12/2024,Foresite Capital Fund VI,293,1aedc3a9639438fe17f73c14e625bc2ea0e84f44da4a0ac641fd5725a3b3854b,12/09/2024
11216-98,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,2,10/25/2024,General Catalyst Group XII,1573,7088ebc317771410342c1dc858605f242cebb2c2e8a8caf72ab340daab880527,12/14/2024
10739-17,11548-00,Arizona State Retirement System,"Phoenix, AZ",Public Pension Fund,2,06/12/2024,Foresite Capital Fund VI,293,55ff3d4c9613cd88ff050397a7f260168d03ca123854da64f18303db77540393,12/09/2024
11211-40,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,4,10/25/2024,General Catalyst Group XII,1573,4a96cb7f42298d061c7072eb70200aaa435e0b540b6cc162987175868257d76f,12/14/2024
10768-06,11548-00,Arizona State Retirement System,"Phoenix, AZ",Public Pension Fund,2,06/12/2024,Foresite Capital Fund VI,293,ad3157817af2abfe39f49bb5d25d55f9ac83795d63224144cbd443f4cc49195f,12/09/2024
11204-20,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,15769ce7c4e8f99a24740906192ab391a1beb892547c67fe92ac3e2b52eaf36e,12/14/2024
11148-49,11548-00,Arizona State Retirement System,"Phoenix, AZ",Public Pension Fund,,06/12/2024,Foresite Capital Fund VI,293,032df20a9747831eba3118a6301e41bd4709a1e8d6f7bb26153c5cad32c6061a,12/09/2024
11204-11,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,5,10/25/2024,General Catalyst Group XII,1573,7bdbc5a5a8f31ae0b0d7f2edbc82b0fa2a4e6f4c3f5d289ba9ea89582e75ef28,12/14/2024
52800-67,11548-00,Arizona State Retirement System,"Phoenix, AZ",Public Pension Fund,1,06/12/2024,Foresite Capital Fund VI,293,f72d2a5f8205fcc428da59067652bb5696f9f80cadabad724c76093a3eedb7d2,12/09/2024
11203-21,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,3,10/25/2024,General Catalyst Group XII,1573,e86b4b54b418a7610faed6d6db5ba2a393459319e1eb17db39b37ec7f3dcba37,12/14/2024
11154-61,11258-83,Norwest Venture Partners,"Menlo Park, CA",Direct Investment,1,05/11/2022,Chingona Ventures Fund II,7,5dc987cb7e2bfa7497be6aae9539e71772c26642538e479d0b51d760ab98e6be,12/09/2024
10877-86,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,2,10/25/2024,General Catalyst Group XII,1573,c6886af4459a30e7083600a0025ebf002eeddb4a4d37fb8f4b0c9f685ae54cf9,12/14/2024
11172-43,11258-83,Norwest Venture Partners,"Menlo Park, CA",Direct Investment,1,05/11/2022,Chingona Ventures Fund II,7,5c87ab7d9318593920a380fa34ac56517e12615c1515deb1892a303907814a06,12/09/2024
10331-11,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,16,10/25/2024,General Catalyst Group XII,1573,add1c2b63082dd6084b135ea92354abfb3d49c46ff9872a62060431ca5440ca8,12/14/2024
231407-02,489098-98,Shola Akinlade,"San Francisco, CA",High-net-worth investor,1,08/22/2022,Microtraction Fund II,2,b67bdef95f2f9abbda703b298d6c45f4fbde759bb69fdd9d0b805dabf3c47369,12/09/2024
10297-90,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,5,10/25/2024,General Catalyst Group XII,1573,e5f5093c72dfda4dbd18cfad1580c3c585329d8a9d3dbee1c6697985c457c217,12/14/2024
10014-49,97043-41,WGM Master Trust,"New York, NY",Corporate Pension,2,11/14/2019,HarbourVest Partners Co-Investment Fund V,41,7c5dad6454cc947d3e3b59444d97581812ff7fe1f5818be207ad86c8ee880180,12/09/2024
10278-19,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,16,10/25/2024,General Catalyst Group XII,1573,ac025a67c0f5ab75083bfc948fe7078cd0875648637dc24ea9d2e0197729d486,12/14/2024
10015-12,97043-41,WGM Master Trust,"New York, NY",Corporate Pension,4,11/14/2019,HarbourVest Partners Co-Investment Fund V,41,8135c1d9a96714ce30798a2cab2b1bff02c1fdce7db10cd16aaf101da43b73aa,12/09/2024
10271-98,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,6,10/25/2024,General Catalyst Group XII,1573,331762408cf78ec263e81b59007173ce7337d11bc02163afbf3f9f05b4b8c7ee,12/14/2024
163540-09,97043-41,WGM Master Trust,"New York, NY",Corporate Pension,1,11/14/2019,HarbourVest Partners Co-Investment Fund V,41,ee8466fd6d50d94144d3fbc8ed4bc47e2d1ed3de7cfbb586421722ae14f170b7,12/09/2024
10151-56,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,2,10/25/2024,General Catalyst Group XII,1573,7652fd90ce79803c4a8e2ed99fd23d0c0314f0f900a953ab0b174d43864679c8,12/14/2024
10014-49,53232-40,CIRI Foundation,"Anchorage, AK",Foundation,1,02/29/2008,Natural Gas Partners IX,3,17b7a2259526e371c3d9997e7504a63b615694d8c5fc54be28d2b5b84d5346f7,12/09/2024
10150-21,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,3,10/25/2024,General Catalyst Group XII,1573,26431684d37c707b263a5ab2b6627daa09a4308e4d5af3f35cbedf4b039f1d39,12/14/2024
11551-42,53167-69,Pfizer Foundation,"New York, NY",Foundation,,12/19/2013,Global Health Investment Fund I,6,bee4963cbf222bf6d334907aee8964d03c9a39bb45ab905218b356d7b25590c4,12/09/2024
10134-73,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,1,10/25/2024,General Catalyst Group XII,1573,b92f4a3c5979d7b319099ac663d1bacb4c2683dd8fb810c5aacd8003613d8c7a,12/14/2024
55545-67,53167-69,Pfizer Foundation,"New York, NY",Foundation,,12/19/2013,Global Health Investment Fund I,6,6189767e6b86e2a5f383b0ad6d128b8a1afc3c2248487197ff8c4364b5874413,12/09/2024
10123-03,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,11,10/25/2024,General Catalyst Group XII,1573,08d9c4a0c1b499011bd185dd0f99ff6926e096591d91aa2583450470cc0f9745,12/14/2024
11131-03,10065-16,Camden Partners,"Owings Mills, MD",Fund of Funds,1,01/01/2023,HX Venture Fund II,14,abf82b1791f4cda155d01153b73ae2ee56281100be1c3d3b9b48cdb1e5a5f5b5,12/09/2024
10121-86,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,5,10/25/2024,General Catalyst Group XII,1573,ef3a1f657159cf96194be1cd4a9105bf9b936125db68f99ddf4ecff44db2985e,12/14/2024
154358-83,64587-70,Falcon Foundation,"Wyckoff, NJ",Foundation,1,12/31/2015,Kingsway Frontier Consumer Internet Fund,5,9400d802887eddeb4b5cdd9e1d4d7d8dc6363541c82a3927701de8134e8c0cf2,12/09/2024
10120-60,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,,10/25/2024,General Catalyst Group XII,1573,6f2933c4a021404571101d33fe0d46600598a81e6da3de525c64d12b8b589293,12/14/2024
10195-75,53210-44,The Robert and Ardis James Foundation,"Wilmington, DE",Foundation,2,12/31/2022,Sierra Capital Fund,60,ab43b7037bed1bbf0d35aff5a58dd78a113c59a08ffe690bf79558a6ea24f880,12/09/2024
10096-12,11079-46,California Public Employees' Retirement System,"Sacramento, CA",Public Pension Fund,5,10/25/2024,General Catalyst Group XII,1573,aba1fa3ff22217f78e6f7b6f066baf492181d2b00ad9b7cc63ffb6518bdf26cd,12/14/2024
10923-58,53210-44,The Robert and Ardis James Foundation,"Wilmington, DE",Foundation,1,12/31/2022,Sierra Capital Fund,60,a293d0af22345b33651fbbbf45917496ea452a72a32f43b944fad65b420da79d,12/09/2024
11581-75,53205-76,The Louis and Harold Price Foundation,"Woodbridge, NJ",Foundation,1,12/31/2022,Commonfund Realty Investors,18,655566085f156dc422006f24ab893270142e6b80eb7fec3980a993ef9dffb7dc,12/09/2024
41009-68,53210-44,The Robert and Ardis James Foundation,"Wilmington, DE",Foundation,1,12/31/2022,Sierra Capital Fund,60,9a2baa629b5035f11871f6a2e53b69f378d1a627cf7c3969e106835bedc4d939,12/09/2024
167562-37,53521-84,New York City Board of Education Retirement System,"Brooklyn, NY",Public Pension Fund,1,11/07/2024,New 2ND Capital Fund III,414,8f0eed1e79214bac9aa49d0cd439571989758956a10027b4958e6ad440865272,12/09/2024
50943-70,53210-44,The Robert and Ardis James Foundation,"Wilmington, DE",Foundation,2,12/31/2022,Sierra Capital Fund,60,91975487c67259e13b18b127124e48a98387f361d86ea06569be6a13a8b637b5,12/09/2024
