FundID,LimitedPartnerID,LimitedPartnerName,LimitedPartnerType,CommitmentStatus,Commitment,CommitmentDate,CommitmentType,Comments,RowID,LastUpdated
11087-29F,11614-78,University of Virginia Investment Management Company,Endowment,Current,,12/01/1999,Original,,958edd7547330d44fa666ab276bedd3ae93a0c60e1c9e55ce4e6bd894fb279c4,12/09/2024
16893-64F,11615-50,University of Rochester Endowment,Endowment,Current,,05/17/2021,Original,,e9718a44efec5c81d546704aae6b888d99d904c54cb01dc0acdf8c1bdb7c1de3,12/09/2024
20795-59F,11615-59,University of Colorado Foundation,Endowment,Current,,10/15/2021,Original,,9317dcd6b92604a4072c062ec052bde40bf679323fcf0abbe974fa9b100ec319,12/09/2024
11120-14F,11615-68,University of Washington Endowment,Endowment,Current,7.50,01/01/2001,Original,,c17a05670420dd35ea53939365746ff3bee49676d92f16c57f7bdb76d2bf8aa8,12/13/2024
11579-32F,11615-68,University of Washington Endowment,Endowment,Current,15.00,07/19/2007,Original,,b25d74ee3c42fa63002a870ac9677ad2bad8faf320386d9019a0cd248a99fd0f,12/09/2024
11711-53F,11615-68,University of Washington Endowment,Endowment,Current,4.50,10/26/2007,Original,,fa6538bf664ebbf60cde6065687073f44e429b8268fed6896e99bcfb4860731f,12/09/2024
15609-88F,11615-68,University of Washington Endowment,Endowment,Current,50.00,,Original,,f1ae11e948a820def3cf5f7753e0f34ec1a7f496610c7275fe2f05c0b40d221b,12/09/2024
16296-40F,11615-77,University of Minnesota Foundation,Endowment,Current,,11/07/2018,Original,,7ba658c812e218a8410063d54cbe4df4e33459100ff9c1d038a734e2d98f370e,12/09/2024
11087-29F,11615-86,The University of Chicago Office of Investments,Endowment,Current,,12/01/1999,Original,,3c1b40bdecc3875e6a2c88b5b3f7e3570f16be4638d4fdd420e0d9291fa35727,12/09/2024
15508-45F,11615-86,The University of Chicago Office of Investments,Endowment,Current,,08/17/2016,Original,,d93c9fe855f3f9da8e15d8099e2b02a2d5c1431341bf1788940e2a393b520a35,12/09/2024
16728-22F,11615-86,The University of Chicago Office of Investments,Endowment,Current,,12/10/2019,Original,,53e1b5ea4ac1ddcf08419ab0f36de0e2852f3e40f2f1144067edceceda4a18ea,12/09/2024
18484-21F,11615-86,The University of Chicago Office of Investments,Endowment,Current,,03/30/2021,Original,,358bb0d3fa60a70f13a981539e16d11e40ab9aa803f5563a19731c477833530b,12/09/2024
11579-32F,11616-58,Regents of the University of California,Endowment,Current,10.00,07/19/2007,Original,,5c632bb10c92a292c5512e558963f9bfb49468952cd7c674dee4e1c3b29ae02c,12/09/2024
12567-34F,11616-58,Regents of the University of California,Endowment,Current,60.00,03/01/2009,Original,,d2183e1a790d8f634d2de94bf4a1dfde18e73907c7b58d56036903ca23da8492,12/13/2024
12949-03F,11616-58,Regents of the University of California,Endowment,Current,50.00,04/05/2011,Original,,433f1243f9128096b8a8b3e510a4ba164dae35a3b7fbaa0d75497e3074b88c21,12/09/2024
12975-85F,11616-58,Regents of the University of California,Endowment,Former,30.00,01/25/2011,Original,,2f91b5c429bb24b418b12c2a8b08112c7c927d9554786de110bd0367870f7636,12/09/2024
13346-92F,11616-58,Regents of the University of California,Endowment,Former,30.00,08/28/2012,Original,,b8e41f44a970696fc43f325058470638effcc346ca441b6d1420da002370e22b,12/09/2024
13512-34F,11616-58,Regents of the University of California,Endowment,Current,20.00,04/01/2012,Original,,c5c455e8feb900d485033b04aa0441545f1d5c56936a71a3b203347fd1269774,12/09/2024
14416-21F,11616-58,Regents of the University of California,Endowment,Current,35.00,05/14/2014,Original,Timothy Recker,d445efe22c4ecff97de0cd78da57e4499ea55eb9bc1b8e1f8e8b09b899edc313,12/09/2024
15720-85F,11616-58,Regents of the University of California,Endowment,Current,100.00,10/04/2017,Original,,5bb8fde4e369867b4ca3a7eecf36979d676f874ece833c47ce8858e8a9e10645,12/09/2024
16203-52F,11616-58,Regents of the University of California,Endowment,Current,5.00,08/21/2018,Original,,60708fdd2100c5284088c50f75502bef74d226f5922d280dea95627df62bb4d4,12/09/2024
16411-15F,11616-58,Regents of the University of California,Endowment,Current,11.00,10/16/2018,Secondary,,0609ab741be4af304e4eb9fb9b6e2b5c313480a300712b67f0b8798d0e05b57c,12/09/2024
16411-15F,11616-58,Regents of the University of California,Endowment,Current,44.00,10/16/2018,Original,,e332314e55c67427975147083ec91135bb81d35ef10fc30f9697ea326f76fb91,12/09/2024
16411-69F,11616-58,Regents of the University of California,Endowment,Current,15.00,10/16/2018,Original,,dfdbfe28b07fd75a4bd79eddd1db3b9503245aba715d92bd2bb6d123e66f66f4,12/09/2024
18063-91F,11616-58,Regents of the University of California,Endowment,Current,60.00,01/28/2021,Original,,a0f9c6f0c592b35a12e17185e65dc1d7c042ad99ca40ce5c17801db9249c7bb4,12/09/2024
18063-91F,11616-58,Regents of the University of California,Endowment,Current,,01/28/2021,Secondary,,dc8410987de9207e79dc917050beff2113b0401c973faaca0683c321bb84b208,12/09/2024
18064-00F,11616-58,Regents of the University of California,Endowment,Current,25.00,01/28/2021,Original,,a0852ae5cb847e5cfd291e5c3518550cad0a8b0cccb204807c627267dc1db51a,12/09/2024
18355-33F,11616-58,Regents of the University of California,Endowment,Current,2.00,03/25/2021,Original,,40f1ad04f0cabbfe3988518ecda2a33f166144784a4de9f353a50369a25a27dc,12/09/2024
20993-14F,11616-58,Regents of the University of California,Endowment,Current,5.55,12/07/2021,Original,,c71dfe6a9a7d6581baf14b35a9306cc7594c0a03fdb8ed0d01098b98a68c8970,12/09/2024
17532-91F,11617-66,Varma Mutual Pension Insurance Company,Insurance Company,Current,,04/20/2021,Original,,4da1753e906301e7a1dc2358a15d757c0ccedf4a8b2b60cbf67b12b201d9f19c,12/09/2024
11190-16F,11617-93,VenCap International,Fund of Funds,Former,,12/31/2001,Original,,aa3c8efb23c0e25ed009c7a10cff42fb111f4265e4aed0ebf6becef6ace55889,12/09/2024
11643-31F,11617-93,VenCap International,Fund of Funds,Former,,03/17/2008,Original,,7c6fc3d6832b030f7f1dc4e9f8169e2665f73a56159e070adcbb09e950dc8b98,12/09/2024
11039-23F,11618-29,Virginia Retirement System,Public Pension Fund,Current,,01/01/2002,Original,,a66086510214ed692f31df5f48abf8b29e1e4f5a1e7c099e28795ce0458ffa2c,12/09/2024
11190-16F,11618-29,Virginia Retirement System,Public Pension Fund,Current,,12/31/2001,Original,,c4a9ad7cdf5e2439e2dbf3ee16870d9e4f7e91098f3255be415c964d74e39181,12/09/2024
11120-14F,11619-19,Washington State Investment Board,Public Pension Fund,Current,40.00,09/26/2001,Original,,8c6df9bfc33e5e5cf6699fdb509bf2f67674a0f3e85ebf1d2a51ea10b6106caa,12/13/2024
11120-14F,11619-19,Washington State Investment Board,Public Pension Fund,Current,,01/01/2001,Secondary,,a6998b478ca7fbe7f82aa56ce1aff3f375efb5f03965cb6bd21888693e2cbd2c,12/13/2024
11120-14F,11619-19,Washington State Investment Board,Public Pension Fund,Former,,01/01/2001,Secondary,,5a31d281f7dcab771dc3f2208f5967ab44f05aa5096c335a5565ab7ea4f42706,12/13/2024
11190-16F,11619-19,Washington State Investment Board,Public Pension Fund,Current,200.00,01/03/2001,Original,,1b4fe4b270ba0871265e96617ee309dfca35ab68ef099a3506c14c4ddc518ce1,12/09/2024
11190-16F,11619-19,Washington State Investment Board,Public Pension Fund,Former,,12/31/2001,Secondary,,4657fa8592564f520700760d3fb9dbcb5c9e575c5f93dac2449b6d4057511c46,12/09/2024
15369-40F,11619-19,Washington State Investment Board,Public Pension Fund,Current,200.00,02/18/2016,Original,,b6742c811c5335b694b5294d0611076ae679c5377f5d760bb51f5fb0b5237cd0,12/09/2024
15720-85F,11619-19,Washington State Investment Board,Public Pension Fund,Current,,10/04/2017,Original,,1df2ba74c905287d72e5d15d5836e43f441b7a9bae3a436accca418ef0c13725,12/09/2024
16604-56F,11619-19,Washington State Investment Board,Public Pension Fund,Current,200.00,09/29/2020,Original,,07548f02acda1e41abc4420678a53803b0fb262f13883e92287a37b00e3b2512,12/09/2024
11190-16F,11619-73,West Midlands Pension Fund,Public Pension Fund,Former,15.00,12/31/2001,Original,,eda8b589bf28da266a9baca13f5e574fe43770b4ba74dbfa9065e7b0d3a978d5,12/09/2024
12415-33F,11619-73,West Midlands Pension Fund,Public Pension Fund,Current,10.00,01/01/1999,Original,,0b0a912200ecc752532d2163be4a4249464b85ecd2a7031cb711929fb43d8a1f,12/09/2024
12513-79F,11619-73,West Midlands Pension Fund,Public Pension Fund,Current,25.00,03/21/2010,Original,,017b6ba2b2dd14b2ee1f7024a9b8eb8c58de8e989c6d348daabf7a45674859fc,12/09/2024
12567-34F,11619-73,West Midlands Pension Fund,Public Pension Fund,Current,20.00,03/01/2009,Original,,fdb0e8749e553e9a49e832d900cba7314396378d8149bf22489c558362932162,12/13/2024
16580-80F,11620-90,Winnipeg Civic Employees' Benefits Program,Public Pension Fund,Current,,04/26/2021,Original,,0ea573136c3f043329ffdb8f936cf694599b926818b62f6476198418dcf68dca,12/09/2024
11030-23F,11620-99,AXA Switzerland,Insurance Company,Former,,01/01/2006,Original,,27d1e26442188d399a7d17bce74648e74d3efe404ff446dc6f0e6d85ae1a998c,12/09/2024
11120-14F,11621-08,State of Wisconsin Investment Board,Public Pension Fund,Former,10.00,01/02/2001,Original,,67cc7ea06c433e32cd9669424c1e75dbb08c7fe711fabf194a0493650ea8879e,12/13/2024
13103-92F,11621-08,State of Wisconsin Investment Board,Public Pension Fund,Current,30.00,02/13/2012,Original,,fef89f7ceab1448a4a004b6e6b8699a67db96837974944a4e4f401a19b9feaff,12/09/2024
17684-02F,11621-08,State of Wisconsin Investment Board,Public Pension Fund,Former,75.00,08/14/2020,Original,,79bb975b89558a5c41f03ca1c3dc6de485f8697364f1ccc96f131f2c1125da44,12/09/2024
18225-01F,11621-08,State of Wisconsin Investment Board,Public Pension Fund,Current,50.00,12/31/2021,Original,,936324550666116d1961df5c71a98d1f7693d9859ce1a390b5b6aac611e6fb1d,12/09/2024
11087-29F,11621-89,Yale University Endowment,Endowment,Current,,12/01/1999,Original,,d2ff30860d1ceab3b989bd8451c76f83f1c2d630cfb78fe0d8363b874fe2333f,12/09/2024
14735-98F,11660-50,SAP,Corporation,Current,,07/14/2014,Original,,8515a24d4056b06572887a80a2fa4f8517f3e1258c807249362eb76c5724d414,12/09/2024
15756-22F,11660-50,SAP,Corporation,Current,,12/31/2016,Original,,b495c233d3f83fd136bb22c82b8e006dde9cf26be7a0d0828527b8ad16c5cf9c,12/09/2024
16357-78F,11660-95,Davy Group,Money Management Firm,Current,,12/06/2019,Original,,934cf5fe2ef38ce4c46032aa17d3b7c417530bcd8c1bfca3e5ec7739c81a74fd,12/09/2024
17863-66F,11666-35,TD Cowen,Investment Advisor,Current,,07/08/2020,Original,,2500ccc3ee334e44e0ee4bceb698d7e5a7cd76da05b9d4cc5e759a746b4f0b1f,12/09/2024
15756-94F,11734-93,Oracle,Corporation,Current,,05/10/2018,Original,,bdd966ead948b78b7f1b8e0585c9b760f139e4aba90e88afedfdeb01112e00b6,12/09/2024
12702-34F,11783-35,Swiss Re,Insurance Company,Current,,06/13/2014,Original,,77a97784749b927444c93ad6b25430471f30819611391576a13da689376d4d16,12/09/2024
12702-34F,11832-22,AXA XL,Insurance Company,Current,,06/13/2014,Original,,7204e490e2ae41e0f12e3af032ebec86c8cc959689da759df55cb405a6cbd45d,12/09/2024
18867-70F,12240-28,MassMutual Financial Group,Insurance Company,Current,,07/14/2023,Original,,2cb7297eceed55e07e65ef48fdbfbc32a3f742bbcaf9015f78cd7bdfdbbe37e4,12/09/2024
15459-85F,12351-61,Oregon Investment Council,Public Pension Fund,Current,,04/13/2016,Original,,d1d556800914206c9471a811f95c1296311b7f40765004356f7d2e33bdc5af15,12/09/2024
16411-15F,12351-61,Oregon Investment Council,Public Pension Fund,Current,,10/16/2018,Original,,41d12345642d5df987def4dd0875e943c7626540c536a4db5fe1099d2e78dd5f,12/09/2024
18064-00F,12351-61,Oregon Investment Council,Public Pension Fund,Current,,01/28/2021,Original,,acda77f156870ba6f96e2550ad84d67a3edcb6458ea9425c73ad21a723b54cfa,12/09/2024
16125-85F,12415-42,Ping An Insurance (Group) Company of China,Corporation,Current,,09/25/2018,Original,,bb75572d2a99c225b392a912391dc4cf89652cc70bc23d9507ba1b1fba6da100,12/09/2024
11190-16F,12421-90,GIC Private,Sovereign Wealth Fund,Current,,12/31/2001,Original,,31cbf41ee6d1a0ad21b5ee14ed0a354f83f9b0458714a5cd38f62b61f6e3d4d7,12/09/2024
16332-94F,12607-30,Mizuho Financial Group,Banking Institution,Current,,12/31/2019,Original,,d1fbf09da4893ca046593555245e03e3f5cf53666c9aed6d4a1319bfc6c7b2b9,12/09/2024
14904-19F,12694-51,Nassau Life Insurance Company,Insurance Company,Current,8.00,05/14/2015,Original,,da2fde6147fb6d392b953b55729d86e9694345bd6528336764113914927e4845,12/13/2024
15603-58F,12748-51,Equity Residential,Corporation,Current,,05/01/2017,Original,,8b559d13bd44217da9b195ab13d2557633fe3b60ba4bc4d9b41dc8160ae0c43a,12/09/2024
16326-19F,12748-51,Equity Residential,Corporation,Current,,07/17/2019,Original,,2a51e611045999ebc7fbdc24705f10547abb23572daae90a7b4df3ec1708ef15,12/09/2024
23677-93F,12773-08,Arcor,Other Limited Partner,Current,,01/20/2022,Original,,5064800785f0ec486dd0050f45bc5070b85c33188dab1d17d8a895bdacd006a3,12/09/2024
11087-29F,12792-16,MIT Investment Management Company,Money Management Firm,Current,,12/01/1999,Original,,f2e968b29eb373b616806c2af80e94c6939a2e9615376c8cc8dee8b54949eac9,12/09/2024
11120-14F,12792-16,MIT Investment Management Company,Money Management Firm,Current,,01/01/2001,Original,,73e60fc3d4afe0485a63204752f669353088fb26f434302857f1f1275e01c195,12/13/2024
20795-59F,12792-16,MIT Investment Management Company,Money Management Firm,Current,,10/15/2021,Original,,bb59f2c961185dbcfba1c3cb7589274f31dfd79984939e053678bdf3e8ac9de9,12/09/2024
13407-04F,13124-71,OpenText,Corporation,Current,,05/01/2012,Original,,3765849c12c1469c242d9e59f0be26728672b131c73e4aaf2cf645887306eb58,12/13/2024
15231-16F,13124-71,OpenText,Corporation,Current,,01/07/2016,Original,,1d559f03881ddf7d07b8627c9a10650d474d9ab55504646c9fa96f73ca7041be,12/09/2024
11032-12F,13137-22,Conversus Capital,Fund of Funds,Former,,01/01/2001,Original,,1751ca99d00298368c83043c5b2c6dcd1f4da45023d7c17515ea16bf56f335ef,12/10/2024
12629-08F,13137-22,Conversus Capital,Fund of Funds,Former,,06/01/2009,Original,,b8daf5ecd1d8ea3f114bb3525c8f3d8804494d7eee4d4dabc5816759bd56eeb9,12/09/2024
18032-86F,13239-01,RIT Capital Partners,Private Investment Fund,Current,,06/04/2021,Original,,743579491689818348fc0ca3d5befe9b03695b33dd2efff1c83b488cacc8b944,12/09/2024
19000-27F,13239-01,RIT Capital Partners,Private Investment Fund,Current,,06/17/2021,Original,,be31f3f27573e378b3b2c7fca8496e0615877616b97d81a5a63a78bde72c39e2,12/09/2024
20795-59F,13239-01,RIT Capital Partners,Private Investment Fund,Current,,10/15/2021,Original,,4863c592207c8591e1f81fd9eff68958bc48adf3490e6a240622e76a606a29e0,12/09/2024
20961-73F,13240-18,Fidelity Investments,Money Management Firm,Current,,02/24/2022,Original,,5820e75cc43419f79dd0366a242b3b9b617597f2140b5932ad625a5db42e6ae8,12/09/2024
13010-23F,13348-72,Oklahoma Police Pension & Retirement System,Public Pension Fund,Current,5.00,03/29/2011,Original,,0e800a5b188480884a743491cb34f5e44742bb8687353eb5799c3e0336531f87,12/13/2024
17708-32F,13348-72,Oklahoma Police Pension & Retirement System,Public Pension Fund,Former,25.00,12/31/2021,Original,,710508f8be821bf8287b6c0781b5d961cdad45d4472d5b41a9cc0eee5893f0eb,12/09/2024
15459-85F,13401-82,Northwestern University Endowment,Endowment,Current,,04/13/2016,Original,,d80306ed3333676eb82fd130ac5d168bdbb77b24274c85e662befa74ab06e4db,12/09/2024
13901-32F,13433-95,Proparco,Fund of Funds,Current,,12/31/2012,Original,,ecb4c17bc124ef1ad564b89fef5cf8a4e2dbe780f207ea0865f407083046ca79,12/09/2024
14042-71F,13433-95,Proparco,Fund of Funds,Current,,04/06/2017,Original,,3e28152a300878cc0a6fac61afa8135e65929a7adb99881fc84d61e4f730f52c,12/09/2024
16441-57F,13433-95,Proparco,Fund of Funds,Current,,06/30/2021,Original,,7ef0b7248796dc7c3b2ea01bd545a641a2247eaadd9afe85e2041c82fc60fae3,12/09/2024
17179-03F,13433-95,Proparco,Fund of Funds,Current,,03/04/2020,Original,,53e752d25697ccf4300c173b1a6a42ee227aebc12cbe0f73e0e3ebdada9af52d,12/09/2024
14648-86F,13460-77,Toyota Tsusho America,Corporation,Current,,04/19/2021,Original,,20ce11c1173436f9c07b5c5c15b585c4acb3e80e2b3638d2efe29eff82571d01,12/09/2024
17722-00F,13483-54,Small Industries Development Bank of India,Banking Institution,,,09/30/2023,Original,,b0127f76d46a5197443a4a5141283839f820f20bf1c47d959de16778c4f779f4,12/09/2024
11144-89F,13493-80,Private Equity Holding,Fund of Funds,Former,20.00,01/01/2000,Original,,92058d893bb71e8769d700804d2d1980244773d18afafa264b4871a5a4a0f7f5,12/09/2024
12959-20F,13493-80,Private Equity Holding,Fund of Funds,Former,7.01,06/10/2011,Original,,40e56478950a172bb636b3f33485a3ada547a1d0962b8500e5f490b6699ecd6f,12/09/2024
16807-15F,13494-52,Qazaqstan Investment Corporation,Fund of Funds,Current,10.00,01/01/2019,Original,,c56078a8c96c385066c090ac409ee046a283f17fe2e31fe4430ea86fc3986535,12/09/2024
15681-79F,13890-70,Development Bank of Japan,Banking Institution,Current,10.00,02/12/2018,Original,,ea0ea22461dfc7e60e00eb6880093e2f313c53856c9a9e459d92d96bf99b199c,12/09/2024
12702-34F,14139-91,KfW IPEX-Bank,Banking Institution,Current,,06/13/2014,Original,,d3ec7010334fa8e387559071d5404c46dafe2062a87706d96510b70e05fbdb5e,12/09/2024
11643-31F,14140-09,TrueBridge Capital Partners,Fund of Funds,Current,,03/17/2008,Original,,cbf49b8e85251dbd567b516cf3a9230a26ebbfcbe15276f8373eac5219dec6ac,12/09/2024
13012-30F,14140-09,TrueBridge Capital Partners,Fund of Funds,Current,,03/01/2011,Original,,203c04fe0dfbcefec80e55150ad0b779cabec6bf384fee4197d48c1e39feab0c,12/09/2024
13102-84F,14140-09,TrueBridge Capital Partners,Fund of Funds,Current,,06/01/2011,Original,,473d2b3f97ca4ba9be46e99598628cf7eda0d254aa5a6f92b93e4c94a4cc669d,12/09/2024
12702-34F,14140-90,PartnerRe,Insurance Company,Current,,06/13/2014,Original,,18d6d2a8282b3adbef83061748a0d0a519557b7427f8fd8b3b9b0dc4e8e0ade9,12/09/2024
12120-31F,14141-71,The Ohio Capital Fund,Fund of Funds,Current,,01/17/2009,Original,,c6d7a177aab509b052609db88bb598fe9f3bb4c9995af653adcc7d6f56c2953e,12/09/2024
13874-59F,14142-25,Islamic Development Bank,Economic Development Agency,Current,,12/31/2011,Original,,2d0582a24bc55153ba41ecfe1d80839953dfc0eb4667166c7ae0fa6f7468bb05,12/09/2024
11190-16F,14147-38,Nationwide Mutual Capital,Direct Investment,Current,,12/31/2001,Original,,69314a882fc30a5c90c78c74e6b3c36bd73b0ca0d3522873f9b92506b493d5f0,12/09/2024
16332-94F,14157-28,Daiwa Securities Group,Money Management Firm,Current,,12/31/2019,Original,,018052adfd622bf823951e3201e2893ad54d5a56789c6e1245105f9c307847a9,12/09/2024
17808-31F,14157-28,Daiwa Securities Group,Money Management Firm,Current,,05/07/2019,Original,,35f048b6add0b6fbf6378026aabc8bc6356b5e84899adc682981d3629e6145fa,12/09/2024
15713-29F,14183-02,AP Fonden 3,Public Pension Fund,Current,26.43,09/05/2016,Original,,26a09a0b7f60bea08ea2ff76d02eba91d62f32865817b0a8f7f5c9132fc180bc,12/09/2024
15720-85F,14183-02,AP Fonden 3,Public Pension Fund,Current,50.00,10/04/2017,Original,,42317dbf180fac00302328284be0d2b1b2d8c9c2dff67e9b08948409793d4c98,12/09/2024
15821-02F,14189-68,Soros Economic Development Fund,Economic Development Agency,Current,,12/01/2017,Original,,0e18a01950c8b07ac1fcd00cd3467e4e07c07a278a518e22f1da4abcb94c84f4,12/09/2024
16441-57F,14189-68,Soros Economic Development Fund,Economic Development Agency,Current,,06/30/2021,Original,,73b9f35a0333abb31d09e0cc4bd15dcc595f6d6ee7d648ceb1e95db3ac1af0e7,12/09/2024
13790-89F,14780-80,George Kaiser Family Foundation,Foundation,Current,13.00,10/31/2013,Original,,77580596c8b5a3cba2b5edbe96530758bbee6566350cd0a982779d30e0314753,12/09/2024
17053-48F,14780-80,George Kaiser Family Foundation,Foundation,Current,,12/31/2021,Original,,5371ad4f145273171d55f1a97712c3dc2890518a996be82b3e7e232443684bed,12/09/2024
20751-22F,14780-80,George Kaiser Family Foundation,Foundation,Current,,06/27/2022,Original,,e2c28a61e04c62ee24ffd20b5b6b32a6ca9592c5c567e1c42bc190c310bbe1be,12/09/2024
12567-34F,14781-07,Alameda County Employees' Retirement Association,Public Pension Fund,Current,12.00,03/01/2009,Original,,10e62f97826fc110f6061262297f53e180efffb7c886bfe21df83dc9bf500067,12/13/2024
